,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,9,0.45845732255404187,2022-10-02~2022-11-20,"['2022-05-13~2022-07-01', '2022-01-25~2022-03-15', '2022-01-12~2022-03-02', '2022-01-05~2022-02-23', '2021-12-29~2022-02-16', '2021-12-17~2022-02-04', '2021-09-28~2021-11-16', '2021-09-07~2021-10-26', '2020-10-28~2020-12-16', '2020-07-15~2020-09-02', '2020-07-10~2020-08-28', '2020-07-07~2020-08-25', '2020-06-11~2020-07-30', '2020-06-08~2020-07-27', '2020-05-29~2020-07-17', '2020-05-25~2020-07-13', '2020-04-16~2020-06-04', '2020-04-13~2020-06-01', '2019-08-19~2019-10-07', '2019-07-08~2019-08-26', '2019-07-03~2019-08-21', '2018-12-10~2019-01-28', '2018-11-22~2019-01-10', '2018-07-02~2018-08-20', '2016-09-19~2016-11-07', '2016-05-13~2016-07-01', '2016-05-05~2016-06-23', '2016-01-20~2016-03-09', '2016-01-12~2016-03-01', '2016-01-06~2016-02-24', '2015-07-27~2015-09-14', '2015-07-22~2015-09-09', '2015-01-19~2015-03-09', '2015-01-13~2015-03-03', '2015-01-08~2015-02-26', '2015-01-05~2015-02-23']"
