,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,8,0.45920512453721235,2022-10-02~2022-11-20,"['2022-05-30~2022-07-18', '2022-05-19~2022-07-07', '2022-05-13~2022-07-01', '2022-05-06~2022-06-24', '2021-12-17~2022-02-04', '2021-09-28~2021-11-16', '2021-04-26~2021-06-14', '2020-07-15~2020-09-02', '2020-06-16~2020-08-04', '2020-06-11~2020-07-30', '2020-05-06~2020-06-24', '2020-04-24~2020-06-12', '2019-07-11~2019-08-29', '2019-07-08~2019-08-26', '2015-01-22~2015-03-12']"
