,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,9,0.5933038902787544,2022-10-02~2022-11-20,"['2021-12-17~2022-02-04', '2021-12-14~2022-02-01', '2021-09-28~2021-11-16', '2021-09-23~2021-11-11', '2021-08-30~2021-10-18', '2021-08-25~2021-10-13', '2021-08-19~2021-10-07', '2020-07-07~2020-08-25', '2020-06-16~2020-08-04', '2020-05-25~2020-07-13', '2020-05-18~2020-07-06', '2020-05-06~2020-06-24', '2020-04-29~2020-06-17', '2020-04-24~2020-06-12', '2020-04-13~2020-06-01', '2020-03-18~2020-05-06', '2020-03-13~2020-05-01', '2019-08-19~2019-10-07']"
