,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,7,0.4458140951771334,2022-10-02~2022-11-20,"['2022-01-20~2022-03-10', '2021-12-17~2022-02-04', '2020-10-28~2020-12-16', '2020-05-06~2020-06-24', '2019-06-20~2019-08-08', '2018-11-27~2019-01-15', '2018-11-22~2019-01-10']"
