,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,6,0.5327368482380647,2022-10-02~2022-11-20,"['2021-09-20~2021-11-08', '2021-09-15~2021-11-03', '2021-09-10~2021-10-29', '2021-09-07~2021-10-26', '2021-02-18~2021-04-08', '2021-02-15~2021-04-05', '2021-02-08~2021-03-29', '2020-07-07~2020-08-25', '2020-06-16~2020-08-04', '2020-06-11~2020-07-30', '2020-06-08~2020-07-27', '2020-06-03~2020-07-22', '2020-05-29~2020-07-17', '2020-05-06~2020-06-24', '2020-04-29~2020-06-17', '2020-04-24~2020-06-12', '2019-07-11~2019-08-29', '2019-07-08~2019-08-26', '2019-07-03~2019-08-21', '2019-06-27~2019-08-15', '2019-06-20~2019-08-08', '2018-12-10~2019-01-28']"
