,Cluster Nums,Silhouette Coefficient,Today Date,Similar Dates
0,7,0.4217419649405105,2022-06-24~2022-08-12,"['2022-02-09~2022-03-30', '2022-02-02~2022-03-23', '2021-12-22~2022-02-09', '2021-11-25~2022-01-13', '2021-10-19~2021-12-07', '2021-09-13~2021-11-01', '2021-08-11~2021-09-29', '2021-03-23~2021-05-11', '2021-03-12~2021-04-30', '2021-03-09~2021-04-27', '2021-03-03~2021-04-21', '2021-02-23~2021-04-13', '2021-01-06~2021-02-24', '2020-12-31~2021-02-18', '2020-12-28~2021-02-15', '2020-12-16~2021-02-03', '2020-12-01~2021-01-19', '2015-03-02~2015-04-20']"
