,Name,Code
0,롯데칠성,005300
1,롯데칠성우,005305
2,하이트진로홀딩스우,000145
3,하이트진로2우B,000087
4,진로발효,018120
5,하이트진로,000080
6,하이트진로홀딩스,000140
7,무학,033920
8,창해에탄올,004650
9,흥국에프엔비,189980
10,국순당,043650
11,MH에탄올,023150
12,보해양조,000890
13,제주맥주,276730
14,풍국주정,023900
