Date,Open_Total,Close_Total,Volume_Total,Changes_abs_Total,Changes_Total,adv,red,stock_num
2018-11-28,61489.0,59182.0,4846418.0,,,1,1,3
2018-11-29,60190.0,58677.0,1725994.0,0.04097979195147905,0.01479650897061291,2,1,3
2018-11-30,58427.0,58511.0,799289.0,0.10174983495507917,-0.08950493699589535,1,2,3
2018-12-03,59110.0,59267.0,679589.0,0.09281888993591003,-0.04819414348560558,1,2,3
2018-12-04,59150.0,58523.0,686771.0,0.0498014426181258,-0.0498014426181258,0,3,3
2018-12-05,57266.0,57554.0,3968565.0,0.06852727449372331,-0.0113194084121373,1,2,3
2018-12-06,57433.0,54411.0,709074.0,0.15953544462945635,-0.15953544462945635,0,3,3
2018-12-07,54596.0,54077.0,419992.0,0.042115980700147215,-0.021454823675354007,1,2,3
2018-12-10,53138.0,52813.0,816257.0,0.13624700488312025,0.02326219757086745,1,2,3
2018-12-11,54177.0,52256.0,4613264.0,0.1975638324117499,0.13268687491734266,2,1,3
2018-12-12,52217.0,54542.0,1230847.0,0.11302289481871819,0.11302289481871819,3,0,3
2018-12-13,55207.0,55141.0,722642.0,0.0530123965320668,-0.0021427272535803343,2,1,3
2018-12-14,54802.0,53487.0,560639.0,0.1356958309641424,-0.1356958309641424,0,3,3
2018-12-17,53290.0,52409.0,372912.0,0.10619898296708141,-0.046524157167545765,1,2,3
2018-12-18,51112.0,52176.0,315901.0,0.04171347743441134,-0.04171347743441134,0,3,3
2018-12-19,51879.0,52939.0,302693.0,0.06959866733302078,0.04230821898994075,2,1,3
2018-12-20,52761.0,52199.0,470710.0,0.07522641066326163,0.03023203496022453,2,1,3
2018-12-21,52321.0,53600.0,2482859.0,0.07116635806328286,0.05560215572865257,2,1,3
2018-12-24,53164.0,52833.0,361318.0,0.07771313305557381,-0.07771313305557381,0,3,3
2018-12-26,51701.0,52735.0,492004.0,0.022649544644190667,0.013620199271730082,2,1,3
2018-12-27,53954.0,53315.0,410689.0,0.06653693391218152,0.06653693391218152,3,0,3
2018-12-28,53892.0,55128.0,2924155.0,0.09807245966973777,0.09807245966973777,3,0,3
2019-01-02,55132.0,53876.0,337477.0,0.03827156686267186,-0.022132711807860694,1,2,3
2019-01-03,54037.0,52457.0,1249664.0,0.1631318160164016,0.05012902071520997,1,2,3
2019-01-04,52974.0,52828.0,1807337.0,0.14046339363601779,0.04656411698800356,2,1,3
2019-01-07,53765.0,53058.0,714885.0,0.011420804453717293,0.007905865965140868,2,1,3
2019-01-08,53219.0,52077.0,589489.0,0.061484149559230206,-0.061484149559230206,0,3,3
2019-01-09,52309.0,52035.0,359956.0,0.01627368068240509,-0.002064089208159814,1,1,3
2019-01-10,52170.0,52294.0,243978.0,0.030456540825285483,-0.011633011413520578,1,1,3
2019-01-11,52374.0,51904.0,189868.0,0.012851346184679646,-0.0057966724633390365,1,1,3
2019-01-14,51978.0,51095.0,647501.0,0.07024887222765308,0.018484166345300146,1,1,3
2019-01-15,51106.0,51124.0,308225.0,0.08511414502148607,-0.06820593246109952,1,2,3
2019-01-16,51064.0,50956.0,253831.0,0.044888433767433455,-0.007851396730396254,1,2,3
2019-01-17,50505.0,51476.0,308428.0,0.020387279813686265,0.009627980705171013,2,1,3
2019-01-18,52196.0,51728.0,390726.0,0.07688979232790072,-0.04612056155867006,1,1,3
2019-01-21,52320.0,51105.0,383479.0,0.09258715514933358,-0.009102581646611041,1,2,3
2019-01-22,51179.0,51149.0,138001.0,0.007540702656383846,0.007540702656383846,1,0,3
2019-01-23,51178.0,51614.0,106559.0,0.01583968838340688,0.01583968838340688,2,0,3
2019-01-24,51297.0,52379.0,148435.0,0.030801494067613233,0.006538062525152211,1,1,3
2019-01-25,52863.0,52222.0,579441.0,0.017105812047961022,0.0009244652100759421,1,2,3
2019-01-28,52762.0,53016.0,221189.0,0.04704519009079566,0.036481809809105425,2,1,3
2019-01-29,53071.0,52994.0,138311.0,0.006202681164579116,-0.0026628581557296416,1,1,3
2019-01-30,53091.0,53117.0,125023.0,0.0322656831705026,-0.02092781468977689,1,2,3
2019-01-31,53502.0,54636.0,240142.0,0.07249935038913069,0.04392792181770222,2,1,3
2019-02-01,54699.0,53954.0,149294.0,0.03356936037207714,-0.03356936037207714,0,2,3
2019-02-07,54453.0,54470.0,169602.0,0.03863116675736922,0.03562816375436617,2,1,3
2019-02-08,54340.0,54384.0,150507.0,0.029388244860660828,-0.027197664356827245,1,2,3
2019-02-11,54959.0,56093.0,260188.0,0.05764940117053663,0.02199877728461863,2,1,3
2019-02-12,56296.0,56188.0,158158.0,0.0163650439482369,-0.010042599269627916,1,2,3
2019-02-13,56332.0,56500.0,140210.0,0.024609976346607887,0.024609976346607887,3,0,3
2019-02-14,56770.0,56415.0,236093.0,0.023770869714592968,0.015411413079274294,1,1,3
2019-02-15,56402.0,55935.0,130084.0,0.017090375857484963,-0.013493253555326712,1,2,3
2019-02-18,55984.0,56431.0,153840.0,0.01390115751744514,0.010875947433411581,2,1,3
2019-02-19,56530.0,57301.0,676144.0,0.11458350158971209,0.11458350158971209,3,0,3
2019-02-20,56855.0,56921.0,229901.0,0.04856352885008808,0.025741952086602682,2,1,3
2019-02-21,56946.0,56092.0,195222.0,0.03424893172965371,-0.03424893172965371,0,3,3
2019-02-22,55769.0,56181.0,696626.0,0.06710081228546694,0.05857202763727931,2,1,3
2019-02-25,56382.0,56456.0,399026.0,0.055094394950294,0.007894898411590523,2,1,3
2019-02-26,56261.0,56678.0,477984.0,0.04962759613010337,0.04125219761788235,1,2,3
2019-02-27,56605.0,57465.0,294160.0,0.05233954020301956,0.03600168570240303,2,1,3
2019-02-28,57698.0,56971.0,523850.0,0.08499257875455035,-0.08499257875455035,0,3,3
2019-03-04,58138.0,58545.0,319074.0,0.089521278774368,0.089521278774368,3,0,3
2019-03-05,58549.0,59833.0,570337.0,0.10809331640395148,0.017046275432783142,2,1,3
2019-03-06,60988.0,59796.0,367726.0,0.03539551223689552,-0.031411448491875604,1,2,3
2019-03-07,59176.0,57974.0,263939.0,0.05535206457684616,-0.05535206457684616,0,3,3
2019-03-08,57300.0,57376.0,193047.0,0.04904753696368824,-0.04904753696368824,0,3,3
2019-03-11,57572.0,57546.0,200383.0,0.036928756778192406,0.036928756778192406,2,0,3
2019-03-12,57945.0,59444.0,452550.0,0.04409866900253889,0.037375979926908665,2,1,3
2019-03-13,59494.0,60452.0,1233758.0,0.10641472527535467,0.10641472527535467,3,0,3
2019-03-14,60540.0,59672.0,583059.0,0.04348137584118894,-0.04348137584118894,0,2,3
2019-03-15,59843.0,58892.0,719533.0,0.05706976753339277,0.010260443239440753,1,2,3
2019-03-18,59403.0,58543.0,710459.0,0.059301776695821484,-0.009457539935696868,1,2,3
2019-03-19,58651.0,57229.0,547576.0,0.08269846196310271,-0.08269846196310271,0,3,3
2019-03-20,57417.0,57128.0,388933.0,0.06636611634158052,-0.05795391865493493,1,2,3
2019-03-21,57242.0,55909.0,280743.0,0.06650300412644006,-0.06650300412644006,0,3,3
