,Name,Code
0,플래스크,041590
1,파루,043200
2,오르비텍,046120
3,현대에너지솔루션,322000
4,대한그린파워,060900
5,비디아이,148140
6,지엔원에너지,270520
7,대명에너지,389260
8,수산인더스트리,126720
9,서남,294630
10,씨에스윈드,112610
11,태웅,044490
12,에코바이오,038870
13,유니슨,018000
14,비에이치아이,083650
15,스페코,013810
16,제이씨케미칼,137950
17,윌링스,313760
18,KG케미칼,001390
19,SGC에너지,005090
20,SDN,099220
21,에스에너지,095910
