,Name,Code
0,서울옥션,063170
1,쎌마테라퓨틱스,015540
2,디에스앤엘,141020
3,플레이그램,009810
4,YW,051390
5,엑서지21,043090
6,케이옥션,102370
7,대명소노시즌,007720
8,에프앤리퍼블릭,064090
9,큐렉소,060280
10,코오롱티슈진,950160
11,세우글로벌,013000
