,Name,Code
0,경동인베스트,012320
1,미창석유,003650
2,SK디스커버리우,006125
3,HD현대,267250
4,한국쉘석유,002960
5,SK이노베이션,096770
6,GS우,078935
7,GS,078930
8,세원이앤씨,091090
9,제이엔케이히터,126880
10,SK이노베이션우,096775
11,SK디스커버리,006120
12,극동유화,014530
13,이아이디,093230
14,S-Oil우,010955
15,대성산업,128820
16,흥구석유,024060
17,S-Oil,010950
18,중앙에너비스,000440
19,에스아이리소스,065420
