,Name,Code
0,한진칼우,18064K
1,한진칼,180640
2,대한항공우,003495
3,아시아나항공,020560
4,티웨이홀딩스,004870
5,대한항공,003490
6,에어부산,298690
7,진에어,272450
8,제주항공,089590
9,티웨이항공,091810
