,Name,Code
0,키다리스튜디오,020120
1,자이언트스텝,289220
2,티사이언티픽,057680
3,FSN,214270
4,NAVER,035420
5,카카오,035720
6,아프리카TV,067160
7,캐리소프트,317530
8,THE E&M,089230
9,줌인터넷,239340
10,플리토,300080
