,Name,Code
0,글로벌텍스프리,204620
1,푸른저축은행,007330
2,ES큐브,050120
3,리드코프,012700
4,CNH,023460
5,한국캐피탈,023760
6,우리종금,010050
7,메이슨캐피탈,021880
