,Name,Code
0,일진전기,103590
1,효성중공업,298040
2,가온전선,000500
3,대원전선우,006345
4,비나텍,126340
5,LS,006260
6,LS전선아시아,229640
7,선도전기,007610
8,LS ELECTRIC,010120
9,대한광통신,010170
10,제룡전기,033100
11,제룡산업,147830
12,일진홀딩스,015860
13,현대일렉트릭,267260
14,대원전선,006340
15,비츠로테크,042370
16,광명전기,017040
17,제일전기공업,199820
18,KBI메탈,024840
19,세명전기,017510
20,지투파워,388050
21,이화전기,024810
22,피앤씨테크,237750
23,대한전선,001440
24,보성파워텍,006910
25,지엔씨에너지,119850
26,서전기전,189860
27,범한퓨얼셀,382900
