Date,Open_Total,Close_Total,Volume_Total,Changes_abs_Total,Changes_Total,adv,red,stock_num
2015-01-02,56100.0,56200.0,5449.0,0.0,0.0,0,0,1
2015-01-05,56300.0,55600.0,10703.0,0.010676156583629859,-0.010676156583629859,0,1,1
2015-01-06,55000.0,54600.0,15313.0,0.017985611510791366,-0.017985611510791366,0,1,1
2015-01-07,54700.0,53600.0,8327.0,0.01831501831501836,-0.01831501831501836,0,1,1
2015-01-08,53700.0,52900.0,19686.0,0.013059701492537323,-0.013059701492537323,0,1,1
2015-01-09,53000.0,52000.0,28013.0,0.017013232514177745,-0.017013232514177745,0,1,1
2015-01-12,52100.0,51700.0,15796.0,0.005769230769230749,-0.005769230769230749,0,1,1
2015-01-13,51800.0,51400.0,17073.0,0.005802707930367523,-0.005802707930367523,0,1,1
2015-01-14,51400.0,51600.0,9779.0,0.0038910505836575737,0.0038910505836575737,1,0,1
2015-01-15,51900.0,51500.0,11072.0,0.0019379844961240345,-0.0019379844961240345,0,1,1
2015-01-16,51600.0,50200.0,29182.0,0.025242718446601975,-0.025242718446601975,0,1,1
2015-01-19,50300.0,50300.0,5342.0,0.0019920318725099584,0.0019920318725099584,1,0,1
2015-01-20,50500.0,49750.0,16914.0,0.010934393638170947,-0.010934393638170947,0,1,1
2015-01-21,49800.0,49800.0,15057.0,0.0010050251256281673,0.0010050251256281673,1,0,1
2015-01-22,50000.0,50900.0,12588.0,0.02208835341365467,0.02208835341365467,1,0,1
2015-01-23,51200.0,51000.0,19873.0,0.0019646365422396617,0.0019646365422396617,1,0,1
2015-01-26,51300.0,50000.0,16042.0,0.019607843137254943,-0.019607843137254943,0,1,1
2015-01-27,50300.0,50100.0,11823.0,0.0020000000000000018,0.0020000000000000018,1,0,1
2015-01-28,50200.0,53700.0,33159.0,0.0718562874251496,0.0718562874251496,1,0,1
2015-01-29,53200.0,54200.0,19949.0,0.009310986964618184,0.009310986964618184,1,0,1
2015-01-30,54300.0,54200.0,16792.0,0.0,0.0,0,0,1
2015-02-02,53400.0,52800.0,16272.0,0.02583025830258301,-0.02583025830258301,0,1,1
2015-02-03,52700.0,52500.0,9548.0,0.005681818181818232,-0.005681818181818232,0,1,1
2015-02-04,52500.0,52100.0,14273.0,0.007619047619047636,-0.007619047619047636,0,1,1
2015-02-05,52400.0,52800.0,15100.0,0.013435700575815668,0.013435700575815668,1,0,1
2015-02-06,52900.0,52100.0,4564.0,0.013257575757575801,-0.013257575757575801,0,1,1
2015-02-09,51800.0,51400.0,16041.0,0.013435700575815779,-0.013435700575815779,0,1,1
2015-02-10,51500.0,51100.0,6587.0,0.005836575875486361,-0.005836575875486361,0,1,1
2015-02-11,51700.0,51300.0,10745.0,0.00391389432485334,0.00391389432485334,1,0,1
2015-02-12,51500.0,50600.0,17861.0,0.013645224171540016,-0.013645224171540016,0,1,1
2015-02-13,50900.0,50700.0,8018.0,0.0019762845849802257,0.0019762845849802257,1,0,1
2015-02-16,50500.0,50900.0,6057.0,0.0039447731755424265,0.0039447731755424265,1,0,1
2015-02-17,50700.0,50900.0,3922.0,0.0,0.0,0,0,1
2015-02-23,51900.0,55300.0,55668.0,0.08644400785854622,0.08644400785854622,1,0,1
2015-02-24,55700.0,56400.0,35608.0,0.019891500904159143,0.019891500904159143,1,0,1
2015-02-25,56100.0,55000.0,26596.0,0.024822695035460973,-0.024822695035460973,0,1,1
2015-02-26,55000.0,56000.0,28225.0,0.018181818181818077,0.018181818181818077,1,0,1
2015-02-27,56000.0,55600.0,24645.0,0.0071428571428571175,-0.0071428571428571175,0,1,1
2015-03-02,55300.0,56300.0,17892.0,0.012589928057553879,0.012589928057553879,1,0,1
2015-03-03,56000.0,56500.0,17186.0,0.003552397868561208,0.003552397868561208,1,0,1
2015-03-04,56600.0,56400.0,13367.0,0.001769911504424737,-0.001769911504424737,0,1,1
