,Name,Code
0,SK디앤디,210980
1,모두투어리츠,204210
2,디앤디플랫폼리츠,377190
3,코람코더원리츠,417310
4,롯데리츠,330590
5,이리츠코크렙,088260
6,제이알글로벌리츠,348950
7,미래에셋맵스리츠,357250
8,신한서부티엔디리츠,404990
9,마스턴프리미어리츠,357430
10,NH프라임리츠,338100
11,케이탑리츠,145270
12,이지스밸류리츠,334890
13,한국자산신탁,123890
14,코람코에너지리츠,357120
15,한창,005110
16,이지스레지던스리츠,350520
17,KB스타리츠,432320
18,NH올원리츠,400760
19,미래에셋글로벌리츠,396690
20,SK리츠,395400
21,신한알파리츠,293940
22,한국토지신탁,034830
23,ESR켄달스퀘어리츠,365550
24,에이리츠,140910
25,이스타코,015020
