Date,Open_Total,Close_Total,Volume_Total,Changes_abs_Total,Changes_Total,adv,red,stock_num
2017-08-22,155958.0,159456.0,20297702.0,,,11,3,17
2017-08-23,159379.0,156785.0,15615069.0,0.22885729039648983,-0.18765356586767878,2,11,17
2017-08-24,155936.0,156105.0,10830675.0,0.3966530063551653,-0.1558835916405642,7,8,17
2017-08-25,156594.0,158112.0,10865219.0,0.5905481759318228,0.3701460314845836,11,6,17
2017-08-28,157988.0,157525.0,9807831.0,0.36519968772737366,-0.19771000798292515,5,10,17
2017-08-29,157989.0,159719.0,11032199.0,0.3606370816912592,0.15564443051076626,9,7,17
2017-08-30,160488.0,159492.0,7868585.0,0.2923758248787468,-0.01578309367925035,9,8,17
2017-08-31,160469.0,162639.0,8038948.0,0.4060263156184126,0.2129242172571416,8,9,17
2017-09-01,163612.0,163644.0,7530069.0,0.4399240406739193,0.2590668355906054,10,7,17
2017-09-04,159817.0,161923.0,35848246.0,0.7747899892867021,0.214479699642379,3,13,17
2017-09-05,162921.0,161420.0,22414211.0,0.3695306899038382,-0.06177462307377368,6,11,17
2017-09-06,160646.0,158483.0,12168383.0,0.3362824999948857,-0.25358534497865604,5,10,17
2017-09-07,159722.0,159903.0,13228096.0,0.3628859049743164,0.31544275811128475,12,4,17
2017-09-08,159018.0,156899.0,12268303.0,0.44607560282027425,-0.29355702071196366,3,13,17
2017-09-11,157403.0,155178.0,10322571.0,0.35418066032698137,-0.11454130308133637,7,10,17
2017-09-12,155861.0,156616.0,13478181.0,0.4537169082377095,0.3025658224905201,10,6,17
2017-09-13,156827.0,156754.0,22593620.0,0.5423205833129334,-0.06394542029075212,8,9,17
2017-09-14,158118.0,152945.0,9116717.0,0.3471962493057591,-0.312296176615953,4,12,17
2017-09-15,153343.0,158168.0,8083380.0,0.5277835160074371,0.1880559614019126,11,6,17
2017-09-18,158419.0,159870.0,5976828.0,0.3300789976542916,0.21091463245246345,13,4,17
2017-09-19,159085.0,156996.0,10917246.0,0.31415071542586104,-0.22492190522195854,4,12,17
2017-09-20,157614.0,155063.0,8572766.0,0.5855250203894944,-0.05970446322685263,8,9,17
2017-09-21,155374.0,153978.0,7306577.0,0.4513491898877148,-0.10691671760611576,5,11,17
2017-09-22,154320.0,151083.0,12404034.0,0.5425177608795184,-0.15723444580721746,5,11,17
2017-09-25,150560.0,145781.0,10593498.0,0.8317075725239723,-0.5920236332217742,4,13,17
2017-09-26,143107.0,146854.0,5717841.0,0.4195462475776607,0.11548334558197826,10,7,17
2017-09-27,146194.0,148264.0,6121619.0,0.3183469821320317,0.09979618852081051,10,7,17
2017-09-28,147654.0,147536.0,4208994.0,0.39177445942481604,-0.11339699181287899,8,7,17
2017-09-29,147369.0,148602.0,5238938.0,0.23045866993578368,0.11212214300333712,11,5,17
2017-10-10,149084.0,146613.0,6534561.0,0.41636251836289895,-0.35934078955429327,4,12,17
2017-10-11,146306.0,149416.0,5149814.0,0.3075850629419643,0.10110859641766345,10,6,17
