,Name,Code
0,메디콕스,054180
1,삼영이엔씨,065570
2,에스앤더블류,103230
3,케이프,064820
4,삼성중공우,010145
5,현대중공업,329180
6,삼성중공업,010140
7,대양전기공업,108380
8,상상인인더스트리,101000
9,한라IMS,092460
10,한국카본,017960
11,STX중공업,071970
12,대우조선해양,042660
13,인화정공,101930
14,한국조선해양,009540
15,삼영엠텍,054540
16,STX엔진,077970
17,오리엔탈정공,014940
18,삼강엠앤티,100090
19,세진중공업,075580
20,동방선기,099410
21,HSD엔진,082740
22,일승,333430
23,현대미포조선,010620
24,케이에스피,073010
