,Name,Code
0,쎄트렉아이,099320
1,제노코,361390
2,아이쓰리시스템,214430
3,켄코아에어로스페이스,274090
4,한화에어로스페이스,012450
5,어스앤에어로스페이스,263540
6,휴센텍,215090
7,탈로스,434190
8,LIG넥스원,079550
9,한국항공우주,047810
10,퍼스텍,010820
11,한화시스템,272210
12,아스트,067390
13,휴니드,005870
14,빅텍,065450
15,하이즈항공,221840
16,에이트원,230980
