,Name,Code
0,동양고속,084670
1,레드캡투어,038390
2,쏘카,403550
3,천일고속,000650
4,유성티엔에스,024800
5,롯데렌탈,089860
6,AJ네트웍스,095570
7,SK렌터카,068400
