,Name,Code
0,청담글로벌,362320
1,다나와,119860
2,현대홈쇼핑,057050
3,아이톡시,052770
4,코리아센터,290510
5,케이티알파,036030
6,에코마케팅,230360
7,아이에스이커머스,069920
8,그래디언트,035080
9,예스24,053280
10,실리콘투,257720
