,Name,Code
0,현대차,005380
1,현대차3우B,005389
2,현대차우,005385
3,기아,000270
4,쌍용차,003620
5,스마트솔루션즈,136510
6,현대차2우B,005387
7,엘브이엠씨홀딩스,900140
8,KR모터스,000040
