,Name,Code
0,대구백화점,006370
1,JTC,950170
2,광주신세계,037710
3,세이브존I&C,067830
4,현대백화점,069960
5,신세계,004170
6,GS리테일,007070
7,이마트,139480
8,BGF리테일,282330
9,베뉴지,019010
10,롯데쇼핑,023530
11,BGF,027410
