,Name,Code
0,한솔로지스틱스,009180
1,한익스프레스,014130
2,CJ대한통운,000120
3,세방,004360
4,유수홀딩스,000700
5,KCTC,009070
6,인터지스,129260
7,삼일,032280
8,세방우,004365
9,국보,001140
10,현대글로비스,086280
11,동방,004140
12,한진,002320
