Date,Open_Total,Close_Total,Volume_Total,Changes_abs_Total,Changes_Total,adv,red,stock_num
2015-01-02,309310.0,316263.0,2007875.0,0.574583536738633,0.3393500169980711,18,4,24
2015-01-05,315832.0,314164.0,2666099.0,0.30279695485524183,0.17856043902839813,14,6,24
2015-01-06,310013.0,309995.0,3189892.0,0.36602649210674143,-0.08862439250196597,7,15,24
2015-01-07,308450.0,308237.0,2238783.0,0.33608792123973397,-0.1119533796533575,8,15,24
2015-01-08,310116.0,314670.0,2791016.0,0.42992492667297233,0.4052216200509986,21,2,24
2015-01-09,318551.0,317572.0,3639529.0,0.5905568736164769,0.4952129582725616,20,2,24
2015-01-12,316870.0,324538.0,3192529.0,0.508841791109644,0.4459628097557221,18,5,24
2015-01-13,323334.0,319477.0,2814064.0,0.3735087334282793,-0.12247826919092752,9,15,24
2015-01-14,320213.0,316610.0,3774182.0,0.3622783285328711,-0.0016009871155709954,11,11,24
2015-01-15,318102.0,318791.0,2395349.0,0.36549014969608096,0.15212591327284408,11,11,24
2015-01-16,317859.0,317902.0,3091092.0,0.5824391518744311,-0.23228723277634822,3,20,24
2015-01-19,321883.0,321965.0,3888898.0,0.4057936271219066,0.14753050861539074,14,8,24
2015-01-20,322013.0,325170.0,3131615.0,0.3743978252036936,0.10425238444978724,14,9,24
2015-01-21,328721.0,330951.0,3737983.0,0.38153601959271355,0.11360858469758583,13,11,24
2015-01-22,334133.0,336813.0,6429763.0,0.8444389031751044,0.5468344101559132,12,9,24
2015-01-23,341425.0,345734.0,4027524.0,0.4934230124918658,0.1859904728127887,13,9,24
2015-01-26,348730.0,349374.0,3914333.0,0.32323290920391246,0.179518493437263,15,7,24
2015-01-27,346324.0,351400.0,6606146.0,0.6551402904001501,0.23930317638934928,12,12,24
2015-01-28,350561.0,355231.0,7583379.0,0.710667185691706,0.102765431758995,16,7,24
2015-01-29,356133.0,355552.0,6280853.0,0.531351886378146,0.20785386887685042,6,15,24
2015-01-30,358003.0,367127.0,11380283.0,0.5189898776070788,0.07346381502981514,11,11,24
2015-02-02,368219.0,378573.0,5670398.0,0.5147472556758057,0.19263086029071808,14,10,24
2015-02-03,383942.0,380326.0,5124323.0,0.3682796429316594,-0.011782463863984405,8,12,24
2015-02-04,381425.0,388863.0,6354025.0,0.7191867253041683,0.7080533474373235,21,1,24
2015-02-05,386599.0,383241.0,9078008.0,0.43421297521010016,0.04495927528288102,11,11,24
2015-02-06,381621.0,388559.0,10925690.0,0.6102702118683581,0.11429329564454505,16,8,24
2015-02-09,387518.0,387576.0,7595746.0,0.5497994062204645,-0.2946315355770075,5,16,24
2015-02-10,383503.0,375656.0,5077240.0,0.556048855742648,-0.34086463254135246,4,17,24
2015-02-11,376326.0,380081.0,5197100.0,0.42537393218532105,0.21906885208850546,18,6,24
2015-02-12,377744.0,377962.0,4161082.0,0.4207048534900494,-0.05256304477804086,9,14,24
2015-02-13,379877.0,378154.0,5250124.0,0.3516253974231267,0.08605255398772238,9,13,24
2015-02-16,378692.0,375407.0,5682814.0,0.377731401853422,0.13577068342966248,14,9,24
2015-02-17,376357.0,376969.0,5559215.0,0.3248711246151105,0.09604283232787403,14,8,24
2015-02-23,380515.0,376285.0,4979452.0,0.7203861946827967,0.2597126680669699,13,10,24
2015-02-24,382217.0,389218.0,4023830.0,0.4502779627996776,0.38329423353690695,18,4,24
2015-02-25,394368.0,386420.0,4559346.0,0.4153616433909032,-0.027318558362445455,7,14,24
2015-02-26,383035.0,389338.0,6609672.0,0.462958099291649,-0.16024701680313969,12,11,24
2015-02-27,392767.0,389751.0,4477020.0,0.41359038464223863,0.2935568118601637,16,7,24
2015-03-02,392426.0,386265.0,4964506.0,0.5051832811683065,0.00028393846245011733,12,9,24
2015-03-03,388278.0,386537.0,3942217.0,0.4190910172131733,0.2038213002091781,15,8,24
2015-03-04,385327.0,377147.0,5662843.0,0.5962327424203284,0.09776810222316756,10,10,24
2015-03-05,379128.0,381202.0,4930178.0,0.5067193836006041,0.3047642556300896,15,8,24
2015-03-06,380977.0,385374.0,5424434.0,0.4582996066156646,0.1250431110289436,11,12,24
2015-03-09,385255.0,374221.0,5289402.0,0.7110232578755862,-0.2843732702242652,5,19,24
2015-03-10,374773.0,366702.0,4756485.0,0.6380156968436176,-0.2012870870769311,8,16,24
2015-03-11,360787.0,366742.0,5139613.0,0.6547435016021668,0.31076485584132607,12,11,24
2015-03-12,368370.0,368336.0,5478243.0,0.5242770816017848,0.037891035692979136,14,7,24
2015-03-13,369477.0,368550.0,6521725.0,0.2769138002318243,0.04770253300110561,15,8,24
2015-03-16,369986.0,376865.0,4207237.0,0.5866100348890336,0.20009729191957748,10,12,24
2015-03-17,377552.0,384185.0,3547581.0,0.3507279880824752,0.1208752031091389,11,13,24
2015-03-18,383436.0,378901.0,3981794.0,0.4680280376050695,-0.401191014844548,4,18,24
2015-03-19,385772.0,386021.0,5879726.0,0.5889396401131702,0.2101823067299452,14,9,24
2015-03-20,389516.0,395819.0,5677223.0,0.37664036330638606,0.23917172083494653,13,8,24
2015-03-23,402530.0,407904.0,5982164.0,0.7111195987296208,0.48156188557991153,17,7,24
2015-03-24,401775.0,397740.0,10355852.0,0.7298912785757328,0.17269903842343415,14,8,24
2015-03-25,398660.0,396070.0,5319572.0,0.3227818279518686,0.1480465641405473,14,9,24
2015-03-26,395004.0,399866.0,6071874.0,0.4643288884214545,-0.13693378305168413,6,18,24
2015-03-27,405878.0,400225.0,4519758.0,0.5252903072140901,-0.2550929080978025,4,20,24
2015-03-30,404044.0,402330.0,3464258.0,0.31766678840923435,0.08375480403094171,16,7,24
2015-03-31,400513.0,390400.0,4331860.0,0.3934745978928741,0.01413316878051607,14,10,24
2015-04-01,386136.0,385393.0,4014990.0,0.417881117417648,-0.006148398330691585,11,12,24
2015-04-02,387819.0,386145.0,4110427.0,0.2504919832225535,-0.010506778990310495,10,9,24
2015-04-03,388793.0,394443.0,2991383.0,0.2952341760480589,0.18498891516416427,14,9,24
2015-04-06,395484.0,391278.0,3611656.0,0.32012226596594995,0.12938423477041083,13,11,24
2015-04-07,395221.0,403967.0,4377257.0,0.509468538336546,0.3778902432295159,15,6,24
2015-04-08,403406.0,410630.0,7506456.0,0.6309692016337531,0.4369050732322295,13,9,24
2015-04-09,412975.0,416616.0,5918029.0,0.42027143880275863,0.08868862887422146,12,10,24
2015-04-10,419038.0,415585.0,8195120.0,0.42504046735154566,-0.03454884483649112,6,17,24
2015-04-13,419556.0,414881.0,6026593.0,0.43620447438406484,-0.14443244814729483,10,11,24
2015-04-14,413060.0,415767.0,6072370.0,0.4769795558211707,-0.26217726716952217,8,15,24
2015-04-15,418501.0,419350.0,4137103.0,0.4820714415104743,0.3414266553473513,16,6,24
2015-04-16,422704.0,415988.0,5546866.0,0.6565393182503855,0.20206480812521888,13,11,24
2015-04-17,417509.0,416319.0,5638042.0,0.5576600828332862,0.17874601970923287,15,8,24
2015-04-20,413113.0,413909.0,3926105.0,0.3667721685478247,-0.23082713984390324,8,16,24
2015-04-21,417847.0,422721.0,4477579.0,0.536094945627494,0.06906962691996765,9,13,24
2015-04-22,433266.0,429027.0,15845140.0,0.7666863248212958,-0.36724146149286985,4,19,24
2015-04-23,437375.0,426329.0,5470411.0,0.5518522692848479,-0.3918837576276534,6,17,24
2015-04-24,420639.0,416139.0,4155674.0,0.4407438503893576,0.014332128642430386,12,11,24
2015-04-27,421100.0,417244.0,3386463.0,0.5100171925271957,0.3754026922347544,17,6,24
2015-04-28,417733.0,408091.0,3880235.0,0.4639009674812353,-0.44587282599208145,2,20,24
2015-04-29,403725.0,393253.0,4531573.0,0.4957961829032532,-0.1806884347851837,5,18,24
2015-04-30,393627.0,396817.0,3337423.0,0.359276722117716,-0.13341455971873262,7,15,24
2015-05-04,395564.0,388790.0,5571736.0,0.6634691046135492,-0.2119415503579194,8,16,24
2015-05-06,383433.0,384890.0,4577111.0,0.7227609600112453,-0.6230668301649139,3,18,24
2015-05-07,384871.0,387541.0,3762598.0,0.4440196898332207,0.15522508046945127,13,9,24
2015-05-08,389567.0,387087.0,2742349.0,0.45083175789292085,0.27704589096816346,18,5,24
2015-05-11,389727.0,384520.0,3026035.0,0.31343731338430025,0.12135721545939315,11,9,24
2015-05-12,384751.0,379395.0,3839807.0,0.44208821779560925,-0.16983841682911172,7,15,24
2015-05-13,383224.0,380501.0,3636358.0,0.5233671315835063,0.3843423883690552,19,4,24
2015-05-14,380671.0,385290.0,3786806.0,0.3301732465621938,0.08070011008526223,10,9,24
2015-05-15,387069.0,392137.0,3671738.0,0.3870228831308319,-0.037038208872023026,10,11,24
2015-05-18,390149.0,388221.0,4145235.0,0.8276563855957314,-0.4606505606512722,8,16,24
2015-05-19,387158.0,388820.0,2809412.0,0.3884549178056105,0.036010654281803056,12,10,24
2015-05-20,388587.0,389727.0,3943252.0,0.39403683693451785,0.10004815222543562,10,13,24
2015-05-21,389401.0,382757.0,5837722.0,0.43703048193122873,-0.051673226304211006,8,16,24
2015-05-22,383204.0,384284.0,4382712.0,0.3302086883545754,0.0036262931214952054,11,10,24
2015-05-26,386921.0,403548.0,6405734.0,0.6988497415142483,0.22689116333482673,9,14,24
2015-05-27,410624.0,415755.0,3339855.0,0.4982941875607647,-0.15860793237833493,5,19,24
2015-05-28,423617.0,432745.0,4891783.0,0.6980786258399656,0.2295858927744716,11,13,24
2015-05-29,440036.0,426165.0,5614741.0,0.43146207215051424,-0.0539303440523522,9,12,24
2015-06-01,422607.0,420672.0,5928056.0,0.48171445221273246,0.08276010792590183,12,10,24
2015-06-02,418342.0,405609.0,4859980.0,0.6489823518726613,-0.44794900551059535,3,19,24
2015-06-03,401877.0,405357.0,3345098.0,0.31076814007738796,-0.0889520827615532,9,12,24
2015-06-04,410362.0,403768.0,3395566.0,0.37630822694110555,-0.024152372794039367,12,9,24
2015-06-05,397187.0,381484.0,5090012.0,0.792132959305925,-0.30782438769667353,8,16,24
2015-06-08,379788.0,388693.0,4201043.0,0.651463689494433,0.2911018471870708,13,10,24
2015-06-09,393585.0,395483.0,4149974.0,0.5934487686096759,0.45958136043355635,15,6,24
2015-06-10,391629.0,407459.0,4047598.0,0.5972974380761715,0.29140910033647405,11,11,24
2015-06-11,402544.0,394160.0,4821604.0,0.531136648291337,-0.32224491518600773,8,12,24
2015-06-12,396073.0,387782.0,4656106.0,0.4415134589287777,-0.15267664780816315,11,12,24
2015-06-15,285513.0,387328.0,4850786.0,0.5090415397529067,0.04153447282282485,9,13,24
2015-06-16,368306.0,373770.0,7070362.0,0.6478655403679376,-0.222678237949544,7,16,24
2015-06-17,375579.0,383696.0,4496198.0,0.5145126627318342,0.36986746413972593,17,6,24
2015-06-18,384753.0,379436.0,5600611.0,0.5409746537821205,0.00073916133144869,8,13,24
2015-06-19,380234.0,379632.0,6066538.0,0.564717611451927,0.1108688923723895,16,8,24
2015-06-22,377786.0,376730.0,4171306.0,0.40729797165420556,0.17343359924073565,14,9,24
2015-06-23,380559.0,382291.0,4989761.0,0.40179348411104643,0.18906137274941415,16,8,24
2015-06-24,382963.0,380959.0,4394503.0,0.5818402044680259,0.3811372951407289,15,7,24
2015-06-25,379802.0,378357.0,4846561.0,0.5161929629471722,-0.11827681918042532,7,15,24
2015-06-26,378266.0,374702.0,3810557.0,0.42696101356790783,-0.17807897738534284,7,17,24
2015-06-29,369229.0,370069.0,3729018.0,0.9256344023302712,-0.7498924089853707,2,22,24
2015-06-30,367604.0,369772.0,4372568.0,0.578049445031386,0.23184150095774125,12,11,24
2015-07-01,371287.0,372685.0,3388787.0,0.3896002123527029,0.2609462699667986,14,6,24
2015-07-02,374656.0,370418.0,3714479.0,0.3533720933497544,0.14755086779296844,12,10,24
2015-07-03,371145.0,369625.0,5732682.0,0.7323669520329438,0.2387768947035377,10,12,24
2015-07-06,368371.0,358245.0,4253104.0,0.718087426149923,-0.567819089835075,1,23,24
2015-07-07,361217.0,353564.0,3663490.0,0.5793818829628549,-0.39654920171790653,6,16,24
2015-07-08,354861.0,352468.0,3412765.0,0.508502553760385,0.0001787130214682131,10,11,24
2015-07-09,348193.0,349064.0,4469646.0,0.638577139113346,0.27842764856618396,11,12,24
2015-07-10,351038.0,334633.0,4275761.0,0.8288305459293368,0.004465766105540059,13,8,24
2015-07-13,331688.0,337391.0,4078976.0,0.46132706282725244,0.38765656688518135,15,4,24
2015-07-14,342066.0,340341.0,14078442.0,0.40493370110401383,0.23657470974925532,14,10,24
2015-07-15,341014.0,338848.0,7427339.0,0.6051914156278557,0.18442901485792618,13,9,24
2015-07-16,340845.0,344968.0,8941942.0,0.6093293969340314,0.4619521834358691,19,2,24
2015-07-17,345939.0,340684.0,9207274.0,0.44441842167493184,0.0008864892659088408,12,10,24
2015-07-20,341920.0,342854.0,4213832.0,0.5142790668384685,0.19197642473303822,14,8,24
2015-07-21,346066.0,342310.0,4874384.0,0.6033154694384885,0.2140692957045286,13,10,24
2015-07-22,342505.0,331801.0,9110789.0,0.9350076570517952,0.1375411120756579,10,14,24
2015-07-23,332330.0,332016.0,4562328.0,0.45359934893968534,-0.16355227014415086,9,13,24
2015-07-24,331067.0,324442.0,4741436.0,0.512704993966989,-0.1321310351267111,7,17,24
2015-07-27,319878.0,317471.0,9751249.0,0.8774900651044404,-0.5781977661648403,3,21,24
2015-07-28,313002.0,313177.0,5159955.0,0.47959728658065337,-0.012978842856997352,9,15,24
2015-07-29,312859.0,311223.0,4367871.0,0.4946382668988306,-0.3121912619405508,6,17,24
2015-07-30,313307.0,307696.0,4378925.0,0.5296906731176959,-0.45065492453775013,2,21,24
2015-07-31,297904.0,296202.0,3758574.0,0.5778806257889071,0.034846111284593695,14,10,24
2015-08-03,297073.0,290052.0,3604227.0,0.35523155211487933,-0.27499542443194247,3,19,24
2015-08-04,287981.0,292950.0,2644982.0,0.41671823941326525,0.11426523272933309,15,7,24
2015-08-05,293726.0,296920.0,2504881.0,0.4699884347969515,0.1813000511433499,13,11,24
2015-08-06,298102.0,298602.0,2209097.0,0.34655198998552916,0.13919254230938427,11,9,24
2015-08-07,297572.0,301457.0,2733107.0,0.6818002399690836,0.44137020638877644,15,9,24
2015-08-10,301921.0,294988.0,2598941.0,0.5542371519105986,-0.4729540491988622,4,20,24
2015-08-11,295760.0,293686.0,3109334.0,0.4763231586482819,-0.20655533245950908,8,15,24
2015-08-12,290931.0,285915.0,4743593.0,0.7058532962212523,-0.664346271955607,2,22,24
2015-08-13,286386.0,294163.0,3270964.0,0.5969700113902846,0.38681883864100486,15,8,24
2015-08-17,297726.0,289997.0,2474660.0,0.5256798205119045,-0.11451309922531172,7,17,24
2015-08-18,290192.0,279281.0,3503611.0,0.7179126511889644,-0.6389209622592527,4,19,24
2015-08-19,277813.0,266484.0,16546900.0,1.1133773998997176,-0.7994373388187506,4,20,24
2015-08-20,260955.0,264649.0,12147796.0,0.7705075153239699,-0.22775354800446201,6,17,24
2015-08-21,253856.0,248888.0,7416306.0,1.6008960371780745,-1.6008960371780745,0,23,24
2015-08-24,241403.0,242595.0,4828269.0,0.6987605455369095,-0.4990754576962515,5,19,24
2015-08-25,243711.0,245339.0,4286586.0,0.6328738442361201,0.5310667235835993,21,3,24
2015-08-26,246698.0,261414.0,3600747.0,1.113562729774524,1.0064198726316669,22,1,24
2015-08-27,269580.0,264881.0,3557739.0,0.5574377138278549,0.41257064478999117,17,6,24
2015-08-28,268417.0,274070.0,3090304.0,0.5910842662808461,0.5284895052792243,20,3,24
2015-08-31,275921.0,279419.0,3738740.0,0.5441386100631914,0.490873913247737,20,3,24
2015-09-01,283283.0,278466.0,4027017.0,0.49457351702611607,-0.07170561134673603,8,13,24
