Date,Open_Total,Close_Total,Volume_Total,Changes_abs_Total,Changes_Total,adv,red,stock_num
2015-01-02,43650.0,43750.0,56764.0,0.010180995475113086,-0.010180995475113086,0,1,1
2015-01-05,43050.0,41300.0,233274.0,0.05600000000000005,-0.05600000000000005,0,1,1
2015-01-06,41000.0,40150.0,266237.0,0.02784503631961255,-0.02784503631961255,0,1,1
2015-01-07,40250.0,39950.0,150131.0,0.00498132004981322,-0.00498132004981322,0,1,1
2015-01-08,40050.0,40750.0,111397.0,0.020025031289111483,0.020025031289111483,1,0,1
2015-01-09,40950.0,40650.0,128073.0,0.0024539877300613355,-0.0024539877300613355,0,1,1
2015-01-12,40350.0,39350.0,202885.0,0.03198031980319804,-0.03198031980319804,0,1,1
2015-01-13,39700.0,39350.0,130491.0,0.0,0.0,0,0,1
2015-01-14,39300.0,39500.0,133472.0,0.003811944091486552,0.003811944091486552,1,0,1
2015-01-15,39250.0,37550.0,443331.0,0.04936708860759498,-0.04936708860759498,0,1,1
2015-01-16,37500.0,37450.0,210632.0,0.0026631158455392434,-0.0026631158455392434,0,1,1
2015-01-19,37800.0,37600.0,98450.0,0.004005340453938633,0.004005340453938633,1,0,1
2015-01-20,37950.0,36750.0,133181.0,0.022606382978723416,-0.022606382978723416,0,1,1
2015-01-21,36800.0,37400.0,136816.0,0.017687074829932037,0.017687074829932037,1,0,1
2015-01-22,37400.0,37100.0,97991.0,0.008021390374331583,-0.008021390374331583,0,1,1
2015-01-23,37600.0,38800.0,204053.0,0.04582210242587603,0.04582210242587603,1,0,1
2015-01-26,39050.0,37700.0,133943.0,0.028350515463917536,-0.028350515463917536,0,1,1
2015-01-27,38200.0,38050.0,116756.0,0.009283819628647105,0.009283819628647105,1,0,1
2015-01-28,37650.0,37400.0,121621.0,0.01708278580814715,-0.01708278580814715,0,1,1
2015-01-29,37400.0,38300.0,163693.0,0.02406417112299475,0.02406417112299475,1,0,1
2015-01-30,39250.0,38200.0,208219.0,0.0026109660574412663,-0.0026109660574412663,0,1,1
2015-02-02,38650.0,37650.0,160433.0,0.014397905759162333,-0.014397905759162333,0,1,1
2015-02-03,37900.0,38950.0,241321.0,0.03452855245683928,0.03452855245683928,1,0,1
2015-02-04,39450.0,38650.0,184335.0,0.007702182284980763,-0.007702182284980763,0,1,1
2015-02-05,38650.0,38750.0,146553.0,0.002587322121604174,0.002587322121604174,1,0,1
2015-02-06,38750.0,37200.0,218453.0,0.040000000000000036,-0.040000000000000036,0,1,1
2015-02-09,37200.0,36750.0,180282.0,0.012096774193548376,-0.012096774193548376,0,1,1
2015-02-10,37050.0,36700.0,126150.0,0.0013605442176870541,-0.0013605442176870541,0,1,1
2015-02-11,36950.0,37150.0,155645.0,0.012261580381471404,0.012261580381471404,1,0,1
2015-02-12,36900.0,37000.0,109832.0,0.004037685060565233,-0.004037685060565233,0,1,1
2015-02-13,36800.0,36700.0,126668.0,0.008108108108108136,-0.008108108108108136,0,1,1
2015-02-16,36700.0,36250.0,120313.0,0.012261580381471404,-0.012261580381471404,0,1,1
2015-02-17,36300.0,36950.0,111158.0,0.0193103448275862,0.0193103448275862,1,0,1
2015-02-23,37000.0,37000.0,125301.0,0.0013531799729364913,0.0013531799729364913,1,0,1
2015-02-24,37000.0,37850.0,210335.0,0.02297297297297307,0.02297297297297307,1,0,1
2015-02-25,38050.0,38000.0,122264.0,0.003963011889035695,0.003963011889035695,1,0,1
2015-02-26,38050.0,37300.0,114471.0,0.018421052631578894,-0.018421052631578894,0,1,1
2015-02-27,37250.0,37500.0,135607.0,0.00536193029490617,0.00536193029490617,1,0,1
2015-03-02,37600.0,37900.0,141166.0,0.010666666666666602,0.010666666666666602,1,0,1
2015-03-03,37850.0,37550.0,189213.0,0.00923482849604218,-0.00923482849604218,0,1,1
2015-03-04,37600.0,37150.0,102930.0,0.010652463382157085,-0.010652463382157085,0,1,1
2015-03-05,37200.0,37300.0,100558.0,0.004037685060565233,0.004037685060565233,1,0,1
2015-03-06,37400.0,38050.0,122254.0,0.020107238605898026,0.020107238605898026,1,0,1
2015-03-09,38050.0,37850.0,87565.0,0.005256241787122251,-0.005256241787122251,0,1,1
2015-03-10,37850.0,37000.0,148171.0,0.022457067371202122,-0.022457067371202122,0,1,1
2015-03-11,36700.0,35150.0,371506.0,0.050000000000000044,-0.050000000000000044,0,1,1
2015-03-12,35600.0,37200.0,280070.0,0.05832147937411092,0.05832147937411092,1,0,1
2015-03-13,37700.0,37350.0,138821.0,0.0040322580645162365,0.0040322580645162365,1,0,1
2015-03-16,37300.0,36050.0,119817.0,0.03480589022757696,-0.03480589022757696,0,1,1
2015-03-17,36250.0,37500.0,153109.0,0.04022191400832176,0.04022191400832176,1,0,1
2015-03-18,37700.0,37300.0,144575.0,0.005333333333333301,-0.005333333333333301,0,1,1
