,Name,Code
0,엔비티,236810
1,오리콤,010470
2,엔피,291230
3,모비데이즈,363260
4,지투알,035000
5,이노션,214320
6,SM C&C,048550
7,플레이디,237820
8,제일기획,030000
9,이엠넷,123570
10,나스미디어,089600
11,인크로스,216050
12,와이즈버즈,273060
