,Name,Code
0,SCI평가정보,036120
1,고려신용정보,049720
2,나이스정보통신,036800
3,나이스디앤비,130580
4,한국기업평가,034950
5,유네코,064510
6,KTcs,058850
7,엠피씨플러스,050540
8,KTis,058860
9,이크레더블,092130
10,리파인,377450
11,사람인에이치알,143240
12,NICE,034310
13,아이마켓코리아,122900
14,코엔텍,029960
15,양지사,030960
16,제넨바이오,072520
17,효성ITX,094280
18,현대이지웰,090850
19,에스원,012750
20,제이엠아이,033050
21,인선이엔티,060150
22,NICE평가정보,030190
23,자연과환경,043910
24,누리플랜,069140
