,KS11quarterMA,KS11fullMA,KS11Volatility,KS11Volume,KQ11quarterMA,KQ11fullMA,KQ11Volatility,KQ11Volume,DJIquarterMA,DJIfullMA,DJIVolatility,DJIVolume,IXICquarterMA,IXICfullMA,IXICVolatility,IXICVolume,JP225quarterMA,JP225fullMA,JP225Volatility,JP225Volume,HK50quarterMA,HK50fullMA,HK50Volatility,HK50Volume,CSI300quarterMA,CSI300fullMA,CSI300Volatility,CSI300Volume,DAXquarterMA,DAXfullMA,DAXVolatility,DAXVolume,TWIIquarterMA,TWIIfullMA,TWIIVolatility,TWIIVolume,LCOquarterMA,LCOfullMA,LCOVolatility,LCOVolume,ZGquarterMA,ZGfullMA,ZGVolatility,ZGVolume,HGquarterMA,HGfullMA,HGVolatility,HGVolume,US2YT-3MT,US10YT-3MT,CPIAUCSL,DollarMA,KoreaVIX,USVIX
2015-12-08,0.19640512418661915,0.5713506604201737,-0.20044861443416084,-0.0577740286274695,0.2575252753041932,-0.039633163812270555,-0.6259761682122498,0.018304091124914823,-0.03583314822521955,0.9505712441678213,0.010367525016984347,0.02672639583483405,0.04828893567004933,0.9706996079630383,-0.08192812821692153,0.10142600303537241,-0.08851253556804717,0.9927615946773372,-0.24123435992151776,0.23889971725829917,-0.1963910667713663,0.9410348905479096,-0.241206706390086,0.10903815918193338,-0.6409762820158025,0.9409213927576392,0.7773194098231888,0.19897894124833626,-0.1564032464550824,0.9329478155388724,-0.07315746377786336,0.23073924479415298,-0.2901593953446663,0.5823043286588909,0.2682070199341646,0.42937133636599345,-0.12836424249634726,-0.6640603196951542,0.34204258787452035,-0.9296076373841812,-0.37037798583503245,-0.35646062305437376,0.5091624120338387,-0.08213748215406258,-0.42570725390004127,-0.15752879503102768,0.36873381347585577,-0.19481054132460796,-0.2714556896336955,-0.9778363368492081,-0.9427118815811408,0.21665473633977506,-0.7082686166020535,-0.6181170041805015
2015-12-09,0.127528677543854,0.475966817525457,-0.16713957495283382,-0.49999945438205573,-0.021441856935019876,0.0017181274957478454,-0.5249811338340831,-0.43775060439454117,-0.23539419153221108,0.9036258794383145,0.06776506709245345,-0.1889123751256786,-0.15343950305898735,0.914465783630509,-0.031287291664025885,0.10764528029353881,-0.1719491486696555,0.9730147377587834,-0.21817441810174287,-0.1530257668909456,-0.5778330266963827,0.8994331342030151,-0.16849260924948029,-0.45112846858733746,-0.69772254274546,0.9303303803168055,0.7684335664126125,-0.23157977878146507,-0.02179287817846165,0.8965809257660124,-0.11416166410401207,-0.01897927631434504,-0.2847209955410972,0.5460845549313635,0.2674659404737796,-0.28381670919411484,-0.5131976678511432,-0.7271272097634005,0.38180765357754454,-0.954821031722082,-0.33087409212400964,-0.13737151491727206,0.4621040894132189,-0.18681127724521007,-0.04209318802815598,-0.7133355659220769,0.37803468412313346,-0.1980944447326719,-0.2717314010993689,-0.97756374964196,-0.9417982589636731,0.22357432593653215,-0.037034912026162825,0.303583749945846
2015-12-10,-0.16890958149463786,0.2918531369371393,-0.17137714549140615,-0.5371346354064236,-0.25765287640648804,-0.14252278644477634,-0.506850907914676,-0.562684960117519,-0.22513372034670465,0.913726912294518,0.1534184683427744,-0.4121074682544126,-0.17924508348009116,0.9149804129966184,0.11035569110027255,-0.4339981228526524,-0.28350742336501755,0.9334087413854517,-0.20229599193023584,-0.47594205053645966,-0.5631167841153966,0.8181731796224956,-0.2877569438425137,-0.7231778549213302,-0.647064317223147,0.8975663523201227,0.7759015803731237,-0.1906218177886474,0.14661067137588302,0.9387546342709392,-0.1188397284519993,-0.029528593415594107,-0.42261708345729754,0.3163242180700989,0.3390084238615545,-0.5694812123144289,-0.6939619147865659,-0.6135119832542595,0.4265033285519053,-0.970291525790527,-0.03405431178359042,-0.12133903426785053,0.491916984244277,-0.13416827749890714,0.48011269177325766,-0.5832014413409385,0.36228216914360467,-0.11903769234933415,-0.27291621186728277,-0.9773772271458858,-0.9408846363462054,0.22619899785254383,-0.016880884518033934,0.9001099239245096
2015-12-11,-0.4277612814194026,0.3951364558134045,-0.17148714055198067,-0.6223090263632921,-0.34524483619829593,-0.1883504306204814,-0.38509102798416583,-0.6852457244748712,-0.29149226376686,0.8517571620081534,0.19502129630240628,-0.28370593881561124,-0.21050963625214714,0.8140938999262874,0.12699523445379057,-0.3355332408251891,-0.4190012386936456,0.9375582701295708,-0.23539158182559738,-0.7446393831637113,-0.559916673321266,0.6831858760236635,-0.2790790238059282,-0.7678057137373017,-0.7007053187526388,0.9040624171741953,0.781850132036787,-0.19734860815118083,0.3309854486149084,0.8789407962192208,-0.16386880705254425,0.05020977552131911,-0.1819495469566943,0.29246820695844544,0.3795907159377463,-0.6581401242028359,-0.9411971575335832,-0.7444606806341807,0.3850953364650953,-0.9788725092949653,-0.2443757211688039,-0.567913363937151,0.4593068649731349,-0.07526746929546146,-0.2539057622919182,-0.7034978438211963,0.3585055570476463,0.015293439984743529,-0.27412731916261335,-0.9772226252713987,-0.9388819584679654,0.2308385694212447,0.17486274282772585,0.8779803101067116
2015-12-14,-0.40500258792178234,0.293238988423391,-0.16414521599756526,-0.7150607977484531,-0.4936478391335476,-0.2982806732450981,-0.2938652837321579,-0.7328233255163852,-0.36722449890956477,0.6665979140049068,0.2577739306077047,-0.641571231300732,-0.37477364540778146,0.6376446946071097,0.12003325467528114,-0.7421688926832137,-0.3848903163381059,0.8717154793001523,-0.178855607972781,-0.639196663456217,-0.5580829033400186,0.46250759651229933,-0.24019777558678557,-0.8681808203032977,-0.8406629012889865,0.9099277870441018,0.7851203617260183,-0.28368804766795297,-0.29616376091502883,0.7662487658187005,-0.1330801301648915,-0.12759971853806695,-0.21354819743733877,0.17431417668219762,0.43944498131010246,-0.7080461879411013,-0.971309025668931,-0.9023522009895661,0.45048803900464307,-0.9976340388832149,-0.12039476511463454,-0.5997400288813484,0.4780663668174949,-0.14580050186400262,0.1463003477423015,-0.8135455927538039,0.3705199817028737,0.01855453620579972,-0.2761887757645054,-0.9770175803747891,-0.9368792805897254,0.2354251173148807,-0.1406464244051019,0.9991358995383859
2015-12-15,-0.7163237254300381,0.1306048277051317,-0.16614853190651113,-0.8014390600211732,-0.7612418000485668,-0.28072370278586256,-0.16459151478843514,-0.8969172763016305,-0.41194671119261017,0.6644991010501342,0.3307536728631064,-0.5859071565474472,-0.47676455317357924,0.7414339182102256,0.2181040811849828,-0.7449967503158729,-0.607067268423032,0.8007718298108624,-0.08600233209087438,-0.829940494119296,-0.640144633655953,0.4715877745550341,-0.140056697888015,-0.9002131591665077,-0.7909270226599184,0.9169808823635246,0.8590344028211809,0.007507677518756584,-0.5569060990033261,0.6727857085317575,-0.08619858448661588,-0.3973357641432236,-0.6248897825240705,0.0599138363821905,0.4625465556726107,-0.8038345924352556,-0.97067122904436,-0.9877205620552265,0.5019268902642937,-0.997904363652893,0.30844149712069013,-0.7224740811573569,0.5282810877556336,-0.2631798147019938,0.14526370459090576,-0.824902590131343,0.3778182676926478,0.05740497298633618,-0.2796984639618063,-0.9769072873501761,-0.9348766027114854,0.23937538110766532,0.7433842664830874,0.9951608471036526
2015-12-16,-0.7621305764462153,-0.0737824431804075,-0.19949796846031398,-0.858664187757553,-0.8471691956304749,-0.10904545334811933,-0.11479570098573322,-0.8687502927379984,-0.4349241305219391,0.5608416819464814,0.42192351143535944,-0.4270595855440995,-0.5536825237453367,0.631407117410026,0.2341808922557178,-0.6504285068422377,-0.6563569783644947,0.7233617865696917,0.028604023639406728,-0.9441907593363141,-0.24769553700802704,-0.12354063938094106,-0.19400767831042098,-0.906266170130797,0.6714584255207086,0.9232735067396209,0.8530639400346784,-0.011967935442975142,-0.7245890723974113,0.6017136836224961,-0.12612415967130652,-0.41052478600378195,-0.4705090309815829,-0.1936512518862067,0.43067485115799564,-0.8600916223656765,-0.9702013794498109,-0.9850227998868208,0.5337605872858331,-0.9962275203622929,0.17879009503049215,-0.7608503070122677,0.43642851520572146,-0.13285668977180543,0.0753948024517761,-0.855964171470789,0.38632054994491627,-0.09200569832111749,-0.2824056119583226,-0.9768395143699773,-0.9328739248332454,0.2467191601049894,0.83077249868558,0.9705830432390059
2015-12-17,-0.4214087656309954,-0.24719607865935067,-0.10051912623544057,-0.676095975833856,-0.8152847278699316,-0.016206401627725575,-0.1365263431902335,-0.8197872745775752,-0.30939437814817816,0.420208088737527,0.5016010914869542,-0.15968169575759994,-0.4821843135053824,0.5823270029476242,0.32367361733166433,-0.43748250771141894,-0.580441449883852,0.8325524094804568,0.03701691680197028,-0.7773330774127116,-0.18208697925781125,0.005002704859225604,-0.3418002934857256,-0.553564016900693,0.6726153940321944,0.8881924857479886,0.7155242834612081,0.5741807845430973,-0.8029428371627414,0.4659752518989384,-0.10431445734486255,-0.3491206132540091,-0.2508290554205107,-0.09394840439160379,0.4059845979064347,-0.6179996907397209,-0.9799786019845417,-0.9961953821053902,0.5636202424846191,-0.9975037240224774,0.07062030202183811,-0.7337491043254717,0.4268702611469868,0.1039489751658722,0.23716533655306615,-0.8121674663883507,0.35393030741083376,-0.09160912353755579,-0.2854060102724789,-0.9767465250415381,-0.9308712469550053,0.25300246560089334,0.42864836580891086,0.4450594689154721
2015-12-18,-0.7674560404256158,-0.268837722401871,-0.19382924387532952,-0.32101882019695527,-0.892841096123265,-0.0012598076283323323,-0.17883412901603135,-0.6684844534195133,-0.5922424461813756,0.3885639539364143,0.5628116106091912,-0.40005580926973827,-0.7170595520720764,0.5222914714897742,0.38239765074401344,-0.625656963643128,-0.8248128651022923,0.6659385136047258,0.04091240596917345,-0.40057013963689037,-0.6633582631074588,-0.09631268622224187,-0.36726121088781083,-0.30178231991781235,0.6073101176872622,0.8450998155603588,0.6245005650639757,0.6956491784360777,-0.8096196729729229,0.31810992617927303,-0.0468016229990067,-0.39092819266370904,-0.6881498512642306,-0.24584063205799955,0.4102939817836868,-0.032649391276276085,-0.9875438207097496,-0.9961224219417676,0.5655463469116735,-0.9976776800719511,0.09022241169418677,-0.8398612416174136,0.5067893054614072,-0.3645946144489798,-0.14780446499030098,-0.9331419262787489,0.3349772520794956,-0.13967579994511548,-0.2889417009189553,-0.9764995838076398,-0.9288685690767653,0.26347464142739874,-0.8961441596546695,0.7864831860412445
2015-12-21,-0.6812247169449153,-0.29102478340648075,-0.19569308762603455,-0.6263915849957524,-0.8960354003880956,0.018342508803477875,-0.05115769679077431,-0.5831185835324666,-0.45296863424770484,0.3277316162372539,0.6309779936022266,-0.8148613706673841,-0.665501333346989,0.49686125430327865,0.44052192419419645,-0.8794797337550625,-0.828672616916645,0.7455865038563831,0.32825981498419754,-0.8610499668329821,-0.7713214443679672,-0.3350429976659688,-0.36663368034440014,-0.7084133998766382,-0.39766192684316026,0.6446377762286757,0.5892264016927753,0.6593839010054097,-0.6529711104227027,0.2502855900193741,-0.11740336672365137,-0.43335454141420127,-0.7094577501309367,-0.3895666897232689,0.3583255060587234,-0.5746295452769918,-0.9507400196040257,-0.9794160518981283,0.5826542978895008,-0.9977203109670221,0.3951942594698101,-0.892973535137967,0.5741738569847461,-0.15997964397453746,0.4896488484754671,-0.9434970305818279,0.3444490794808919,-0.0018004023448903173,-0.2924933775851418,-0.9763327472752571,-0.9268658911985252,0.27378774622869173,-0.7557169753574947,0.9587117405327197
2015-12-22,-0.5429348686001719,-0.2710900821458335,-0.1807007504895931,-0.46276750282313817,-0.9151185147776898,0.019560581956235,-0.06427138746036232,-0.542348051622556,-0.0628702514036914,0.3959333486459995,0.6253871572793386,-0.6633916104964515,-0.29134459361324183,0.6563429078850849,0.4203346900697955,-0.7640728074538079,-0.8679972326902905,0.8093406867731057,0.42423010232833214,-0.8662832008867716,-0.7662022273071709,-0.24593530617645187,-0.348461325232155,-0.7532180026125938,-0.5156748316909225,0.672175029268111,0.5245284163322828,0.5655100812999192,-0.4282780916486334,0.34670858143213246,-0.0319098180037487,-0.33856355312327857,-0.7335902187418273,-0.3897576023350058,0.4049485155473067,-0.5396588699950569,-0.9930223300194086,-0.9740062166918223,0.5153131934203077,-0.9939119399582506,0.23405098767051657,-0.9034570205315752,0.5553976779283234,0.15779864237710672,0.20767870652044418,-0.9189872687303132,0.3297046305593063,0.22297630612003272,-0.2965328820777555,-0.9762301589040505,-0.9248632133202853,0.28311991304117257,-0.19598128531646897,0.7000449156596624
2015-12-23,-0.2612389166367206,-0.16585327270370498,-0.15667458074411633,-0.18439505484252228,-0.8897413809684568,0.10297716130394163,-0.026698971418699147,-0.6203509200514367,-0.6631516696935235,0.5833859581856076,0.5882083363328505,-0.2695609078894926,-0.7738660270575008,0.7080078692538969,0.3001151536219453,-0.4220892459938689,-0.6149332153788345,0.9287317901755923,0.4296658750129483,-0.8689394646722612,-0.6667440043191131,-0.12216890055465834,-0.3707034926977628,-0.6915713707721993,0.1936767530431467,0.7757731121916578,0.480908177954237,0.5269913694821329,-0.6763547065703537,0.4608509058663408,-0.13785485147803933,-0.15573491376309978,-0.6380780820159976,-0.30866404356185995,0.36833452108131914,-0.5094707254531923,-0.991637846576256,-0.9775203883097675,0.45782311711290924,-0.9978451987106278,-0.44248890809777297,-0.9486506199420826,0.476629425552354,-0.020973358276953236,-0.04721790593340991,-0.9455739657455737,0.31878908451032273,0.040727059880650396,-0.300678665060931,-0.9762022675888203,-0.9228605354420453,0.292319520665977,-0.7330841423400075,-0.5730292120463328
2015-12-24,-0.043427593425474975,-0.43051135202256297,-0.11858936086334337,0.12648890318854367,-0.8861898498213905,-0.06077924921371003,-0.017138658597248613,-0.6094925452276074,-0.5434352716998705,0.34392333015383025,0.5257037742982722,-0.4208528425015078,-0.6694654912113673,0.41255133750218054,0.1853978595805441,-0.5909778442263287,-0.8163239160654242,0.8786457132105328,0.423589361462529,-0.6916098505294535,-0.6516422837148094,-0.47852311482206034,-0.31731589920358283,-0.36966774919735557,0.23368398078170127,0.6048112226396878,0.4837058700701684,0.6733112066097608,-0.682782525034413,0.32289945400843445,-0.19020855644735046,-0.0783907361358025,-0.7647796002018726,-0.470857789443509,0.3667412655371727,-0.30024617696860456,-0.9416302010260541,-0.9743383161154502,0.45267438077622724,-0.989296570481407,-0.2246331804265772,-0.9651627436124298,0.26286965171323473,-0.3901121377473916,0.47301549339731164,-0.9554739355973644,0.2994247378202859,0.018377657140668635,-0.30705524008575535,-0.9764200104965342,-0.9208578575638052,0.3040112410191149,-0.10214723587031205,-0.46729418290478264
2015-12-28,0.25095701653126246,-0.40909678378245884,-0.1592700098945241,0.10307257181298457,-0.6404260204470724,-0.19210750853802094,-0.03072440270830723,-0.6338718766615792,-0.3070276085961332,0.2541157463022792,0.472477618806191,-0.3901008232565494,-0.6717098456381294,0.3531993099575301,0.11867454659055987,-0.49687689995965867,-0.7227498316518759,0.8025196517062081,0.47008240469377505,-0.8477492942176403,-0.3092690341771577,-0.595532318901272,-0.3574503254585809,-0.2933122600594751,0.7502123635109093,0.4765191169343508,0.5378348064955398,0.5352205443349416,-0.3545949106169778,0.2848831800248399,-0.21837151836153534,-0.09471117051315281,-0.5357137164290172,-0.4868306445993442,0.330831774055633,-0.4365784102243686,-0.9238166216324046,-0.9938236714275789,0.3879078601859398,-0.9301692646775082,-0.22604512655322306,-0.9624007834081711,0.12395877291305979,-0.21792642396869422,0.5384108492439958,-0.9480106561792646,0.2752533777415662,0.10963326393889772,-0.31262427577765595,-0.976495796804123,-0.9188551796855653,0.31358201436941435,-0.17628551234462075,-0.6345279430627672
2015-12-29,0.2836803172847133,-0.42268008666116674,-0.11998178606412302,-0.059843111538667504,-0.5374656344703137,-0.2572859835371595,-0.14303232468715255,-0.5257126008393782,-0.17113207757405402,0.24233287265607495,0.4305797664594231,-0.25955612159346275,-0.31721448334030744,0.2784785697269041,0.08481033362751966,-0.5199438883710856,-0.5788639785439504,0.8751426440293562,0.4311257583536605,-0.7131003208593416,-0.15520447367883106,-0.6125698197960099,-0.36381664808140024,-0.25876125797854166,0.7271807558970156,0.48874887005354806,0.6474270068124468,0.3540341846559123,-0.21538232911813115,0.23782179153289773,-0.18715732747947134,0.03236500861496161,-0.11359577185716674,-0.5397291825702878,0.23677722329837025,-0.17155585280782026,-0.935518074648037,-0.9815018634304009,0.3940481080513336,-0.9666092927024921,-0.2787820300031676,-0.9491316655697023,0.11811572313073282,-0.30591489441287323,0.44744156192943096,-0.926346389594627,0.27899473100499117,-0.036742292010896405,-0.31792676133985676,-0.9764932720128361,-0.9168525018073252,0.3225430154564002,-0.6839349034150063,-0.27292411125897276
