,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
2014-12-17,-0.676964690315108,-0.6276997064054056,-0.579297592432445,-0.4950971098206827,-0.504966495635204,-0.5241345265712438,-0.5325775167052639,-0.5362637352558625,-0.5782831054693143,-0.46687248813375765,-0.6473639788465916,-0.5197096689519047,-0.8899063105668632,-0.8849287827868917,-0.8477112844084903,-0.8065464975429412,-0.8259411212624614,-0.8500748701325693,-0.8218338425552408,-0.751161396141441,-0.739035638445898,-0.6868212088130778,-0.5246254254084731,-0.05537065293700375,-0.8014055001243656,-0.7863969998552229,-0.7427224867339017,-0.7162366453100558,-0.7119722410844314,-0.7172572877214716,-0.7304386696536262,-0.7712628586308502,-0.8511380207846383,-0.8226380300323034,-0.036487615814221455,-1.2253062176336909,-0.5139998636543471,-0.4974951214778381,-0.47434255086586696,-0.46466552137449896,-0.46143163225464895,-0.47380454957732765,-0.48068313872745566,-0.49310138131582065,-0.534639512742227,-0.5259208246964856,0.03385825822573119,-0.19740042495394922,-1.0695885731719001,-0.9717697857592793,-0.9154124603980512,-0.8335247566779576,-0.9197660466705544,-0.9708375717551486,-1.0118018812149696,-1.2500139253928915,-1.5120924818586354,-1.3527452756688725,0.18051021096040643,0.9845899628565342,-0.5740794595489409,-0.4883644436045866,-0.42647860134491883,-0.3465355550733132,-0.3590583446013751,-0.41201034434960015,-0.35810103422507766,-0.39188372911889907,-0.5203730953379646,-0.5150884138779153,0.11908694985270309,1.2885227009226696,-0.41143422447656997,-0.5908099025208887,-0.6786234105914154,-0.6736306356010445,-1.2455198010988666,-1.6637481608650233,-1.6702867290549326,-1.825760138259284,-1.8804894806229047,-1.7702023313918596,2.217887967105051,0.8400439382422634,-1.3555016571003418,-1.39016837919409,-1.2222294710195334,-1.1361572462668323,-1.1563086410650436,-1.3214297913655118,-1.4217739159256804,-1.4720099754383986,-1.591335000560964,-1.4353281572109986,0.5339173186377635,0.6061137659057396,-0.5268293289455097,-0.5117103091647313,-0.4994798659593231,-0.46142575593986024,-0.4837949031372084,-0.521914222342105,-0.5281386656825471,-0.5428864522323736,-0.6059440644923206,-0.5080782560574243,-0.15481232445958878,-0.34887466444260734,-0.02523014265600017,0.04759204370791913,0.20825720628183003,0.381050880430714,0.6262209573636218,0.870426282775146,0.9462976944214292,1.140354620531843,1.1411817097620724,1.455912066385207,0.49124365455334423,-1.7274900755511797,-0.24312278599472154,-0.20216019003822192,-0.17463279353884587,-0.22677822074968776,-0.23089651431658267,-0.2393237070042461,-0.2923056670831066,-0.23139616489556297,-0.1377333921301014,-0.18609575497983263,1.667831965171623,0.9520864184433423,0.15875456467422583,0.226711996114619,0.25541663939255194,0.23002911136330012,0.25108050248414554,0.42362705580216703,0.44140514665437713,0.5064154705990401,0.4374087634910386,0.43988539183307357,0.5694723495926703,0.17122261932098595,1.040606797133638,1.1162724422912507,-0.17765704073007418,-3.1138474204025135,2.0932973938195856
2014-12-18,-0.6860160502600117,-0.6477046619172561,-0.6168193519021266,-0.4945031116248388,-0.5096840833929579,-0.510226566072336,-0.5302491480023749,-0.5349795311918207,-0.5775910609909796,-0.48773177815440794,-0.6144433548511274,-0.5167162846613327,-0.8954666045588144,-0.8837041103122075,-0.8696472083920443,-0.8045872663505843,-0.827274709295951,-0.8372494605842649,-0.8222874564321443,-0.768851243975845,-0.7302339013886554,-0.7012811940076762,-0.5163073854024084,-0.054131554814822215,-0.7727303797145855,-0.7969417322194116,-0.7599805440591332,-0.7190113813337564,-0.7100477742058279,-0.7145152180543777,-0.7291179525100888,-0.7620861685512659,-0.845530758498654,-0.830041155196411,0.07132777840012797,-1.2092017666860677,-0.49749155907467785,-0.5065219313104989,-0.48069921547292094,-0.4650030231816662,-0.46088674574307104,-0.4713505240167155,-0.4798948926923402,-0.48983264644890434,-0.5296588322725572,-0.5305981681869727,0.1356214477803743,-0.18038704036800757,-1.0556082229979937,-1.0392816514195529,-0.9478070400560932,-0.8283832323961464,-0.9057992632210059,-0.9545975426172333,-1.005963258527677,-1.2098490395011257,-1.50049788029555,-1.3814465699461391,0.23865438134439895,0.9811196200962466,-0.5917221213137795,-0.5492762186520035,-0.4431073978020527,-0.3434879341497618,-0.3768570262080415,-0.41031576825036115,-0.3534718794618849,-0.3778338377547628,-0.518005708337909,-0.5125167587564359,0.1519924440481035,1.3437917411709406,-0.3194697987427713,-0.49405833254435405,-0.6183201554431421,-0.627326345972849,-1.1482492654469578,-1.628489089719041,-1.6542656741931463,-1.7874351533718646,-1.8975746705407592,-1.7711687250416615,2.297817373018447,0.8861007475434935,-1.365092333464835,-1.397705526768995,-1.254810149159325,-1.1579183335477226,-1.1455325857527738,-1.2770725001980223,-1.4266003131953662,-1.4440385191992933,-1.5873568538968847,-1.4651108936409758,0.5564202139468705,0.5867748098545674,-0.5634855722152585,-0.5231760765692525,-0.5097044182461574,-0.46495380823168425,-0.48018560110338043,-0.5099824379808677,-0.5284312714319283,-0.532791554788564,-0.6107362392063399,-0.5141847103660849,-0.027651765172930658,-0.32501502729936305,-0.027957816565270865,0.002492963088057785,0.13237523665746262,0.3456363482104594,0.5481753082067395,0.8628891562186992,0.9229274208030568,1.123324554380193,1.1452013040279976,1.411640289331785,0.38677341395106185,-1.6473112715407325,-0.24234784422207198,-0.22937961738657633,-0.18080012267869372,-0.21565690219019298,-0.2265112993732602,-0.2347954493050348,-0.281164229400636,-0.2520971919443937,-0.13869039097279914,-0.18159037656349294,1.82240206190352,0.6605547222357416,0.17413030943686314,0.1730937348227298,0.25541663939255194,0.2511471850791928,0.22910691925516077,0.3995441944316892,0.4459244503248247,0.49644459604838553,0.43606863378562744,0.45379584873471634,0.6100174947185253,-0.3263153520532679,1.033566609395299,1.107722998005129,-0.18330403550916552,-3.0965393572190685,1.040767009868887
2014-12-19,-0.6920808112367749,-0.6706910175768811,-0.6360222622854582,-0.5179507348327758,-0.5070412907793389,-0.5049683180375484,-0.5214111423279975,-0.5309390115607698,-0.5776495749931979,-0.5028021856923367,-0.4503988530830038,-0.49532217807374357,-0.9237263950490772,-0.8965366351656322,-0.8762279648415463,-0.8124241949121047,-0.8264463271936536,-0.82782499262138,-0.8249515254282795,-0.7829414286301336,-0.7209274796686148,-0.7119291327733677,-0.3206289805142232,-0.05124419293509013,-0.730784926346069,-0.7881845439780647,-0.7716649333461788,-0.7281496682377213,-0.7086223557892536,-0.712220235067331,-0.7275054049699234,-0.7550070270942116,-0.835894281541017,-0.8367856761798863,0.2184785648404134,-1.1784194383747857,-0.47968116137265154,-0.5031807318917212,-0.48514047698420204,-0.46860669539486444,-0.4614873855666054,-0.4689631612377611,-0.47820086356545527,-0.48837035734420786,-0.5229417684751669,-0.5342310042849938,0.15861294919469568,-0.1532073171275774,-0.970888436855128,-1.0699197674797232,-0.9707706126754961,-0.8546370822974751,-0.8833124793590466,-0.9531181254368342,-0.9910324947531602,-1.1654864376692815,-1.493924059730404,-1.4048512922501821,0.26282258524937346,1.0039641837888742,-0.5403798832948088,-0.5958005589145765,-0.4780099590073883,-0.3598972484330376,-0.38883249894066774,-0.38922639865053926,-0.3541319460838512,-0.3770042796649124,-0.5085543139113808,-0.5093571501098059,0.08574285895833239,1.3637011610176255,-0.32761587001784687,-0.3691511668018176,-0.6086536942237126,-0.6039296590745956,-1.0127673437958125,-1.572305239939139,-1.6417950971314357,-1.7644255370538429,-1.9064339800994938,-1.7710944282714465,2.3328762217461243,0.9085139556872333,-1.2336860557867206,-1.3462812795087131,-1.3310667330663777,-1.1642261060033507,-1.1517898619624607,-1.2403762466126935,-1.4154139572633657,-1.4308634366178337,-1.5618516024383078,-1.5022804806762173,0.5995258112387294,0.6408476233183219,-0.5484493004527009,-0.546772225519314,-0.5143883775169054,-0.4796377503945302,-0.4739037816226125,-0.49643116956455763,-0.5307946586181981,-0.5274583816601147,-0.6067132607233078,-0.5244810522722277,0.0203638461224556,-0.30176186596596216,-0.05205142084912164,-0.02606232206020448,0.08401761491902152,0.2835459633977535,0.47291371585696523,0.8573516451903189,0.8905382370581854,1.108186722897862,1.1566495010534832,1.3639205167115642,0.5827833491913186,-1.566148447668438,-0.24157314072912467,-0.24187528447504272,-0.19488764821024315,-0.20530922896911305,-0.2223184180137678,-0.23482755663369145,-0.2737457270378447,-0.26631126720029397,-0.141859125790835,-0.17583674879859698,1.9298791227523109,0.4474235001153939,0.15106669229290753,0.16493443419135573,0.24703803102703398,0.24384467360734222,0.22022054368461497,0.38566593533683785,0.4360533396762153,0.48468945973603456,0.4559791322660164,0.44872159401587836,0.5165209868653409,-0.7543776287768683,1.0273645392448565,1.099553529020613,-0.18895103028825672,-3.079045219053075,0.36772425648121587
2014-12-22,-0.6180278798719682,-0.6782355731530353,-0.6455169770415656,-0.5579517261435233,-0.5043664609376033,-0.4996796237753006,-0.5185975660791732,-0.5317761810957627,-0.5668769512730863,-0.5159667076155231,-0.40984581063892084,-0.507836837052045,-0.8829689329401489,-0.913450989160073,-0.881431356983904,-0.8296655158645478,-0.8206170033520931,-0.8242379552683822,-0.8237850586812514,-0.7966666798986602,-0.7123087411537443,-0.7239998005727953,-0.30160822988943375,-0.05061882985694359,-0.7281314432133688,-0.7528988868280065,-0.7891585141766264,-0.7371758898206214,-0.7060503072641706,-0.7098829362912465,-0.7264861140812733,-0.7470401579827046,-0.8263352017165658,-0.8437422046586521,0.22736707945263784,-1.1033792399486637,-0.4767757845763502,-0.4860633515658192,-0.4941700107470562,-0.4716695078416943,-0.4618525459626034,-0.46570275491601676,-0.47761713010335105,-0.48617626972606964,-0.5165544342554055,-0.5379699605453081,0.17539978699000516,-0.08374098008319492,-0.881604200504265,-1.0201035957761406,-1.0075851086677228,-0.8913131307271194,-0.8627470122687799,-0.9467129962587012,-0.9746674836082004,-1.1303899882838049,-1.4730139750494748,-1.4262810442469909,0.2717221971021353,1.01598319914254,-0.48110850107121567,-0.5787794537276996,-0.5231280680370995,-0.39665889000039756,-0.3881814205672252,-0.3670034009611178,-0.3657663853918071,-0.379091161334162,-0.4857171572744871,-0.5115450553333961,0.04928111486471485,1.311627456992438,-0.2087083714648161,-0.32735692293496826,-0.5348486245590869,-0.6114589403051739,-0.8954488829964428,-1.483944072808367,-1.6489480874147737,-1.736071349043505,-1.9023429718834892,-1.7747957346908847,2.403063015712908,0.9227442526530568,-1.2455633438402325,-1.2858757482100533,-1.3799658129906107,-1.1916706087943127,-1.1414337752876897,-1.1997611386807898,-1.4072004725573284,-1.4150125132335427,-1.5361577783233689,-1.5303971496720379,0.6774668645922677,0.7390530526588805,-0.5122896314753249,-0.5576168950304047,-0.5206457154794693,-0.4943635338734473,-0.47271616861389926,-0.4849080254754799,-0.5346228847669432,-0.521847929057546,-0.5975116289313716,-0.534985012723155,0.05654148994543546,-0.26372482839017714,0.043868626419891484,-0.039433449084415484,0.02592760204063678,0.22157057225606938,0.4628911930162226,0.7962084099370657,0.8626256089839685,1.0807780333333297,1.170132943281897,1.322774888959782,0.45483809323675145,-1.604276953124431,-0.2392483192856423,-0.24110042420966427,-0.2151424243293434,-0.1883854833350993,-0.21658686759897242,-0.24073679044174384,-0.26443837231390427,-0.28174167143593715,-0.1453043112038907,-0.17070723381064684,1.659788474944055,0.26944053832022224,0.20565058620026846,0.16104905293831967,0.21378542907638973,0.24996299402970346,0.24138627458900438,0.33477898532238076,0.44069157239062223,0.46695179869329057,0.4815373202192075,0.44557205660418603,0.2185151513828256,-1.0619860808273955,1.0209948455768347,1.0908140970836893,-0.1945980250673478,-3.0613663791516266,0.28408438496942034
2014-12-23,-0.588069221371331,-0.6443022292302301,-0.6619384096511821,-0.5906470766283458,-0.4980778352451879,-0.4969497623549963,-0.520212751754741,-0.5306172829220267,-0.5520512617368875,-0.5324114281767957,-0.3756670469672118,-0.5096591781293258,-0.8764904828707344,-0.9072005600112181,-0.8824686096735975,-0.8520768324555706,-0.8085440423729033,-0.8246440198524334,-0.8275291521460103,-0.8046777624067086,-0.7066738678689904,-0.7340900760770993,-0.3321427470020819,-0.0493795271189848,-0.7127346288397283,-0.7306149729705581,-0.7866366764948436,-0.7514119340073175,-0.7045592802561909,-0.7089349472556314,-0.7250121949731365,-0.7418137100099246,-0.8172452317424208,-0.850143976859861,0.2426467737201804,-1.095694198957106,-0.4740312375051627,-0.47573079913062344,-0.494693210896742,-0.47534363026649595,-0.46140441993484943,-0.4649860956076166,-0.4766161247346131,-0.4841529734610614,-0.5106317458477386,-0.5417856973873675,0.13475429936578542,-0.08871023345314255,-0.8786218558753927,-0.9322798643697169,-1.0480489034069416,-0.922513716664998,-0.847318835087116,-0.9358852622088628,-0.9689760277056815,-1.0884468898762334,-1.444151426381215,-1.453570043206165,0.23872907912236563,1.0173760727460996,-0.42027009389023273,-0.5229103219899044,-0.5697444226048128,-0.43919334492998086,-0.35902829353663035,-0.36635898568268366,-0.38013409285291555,-0.3761416997546837,-0.4688469827414453,-0.5124698028537463,-0.025555265637865435,1.322725493535565,-0.1648257678763478,-0.272128087525477,-0.44018183298974617,-0.659592680170985,-0.7391918487162757,-1.3969665158928148,-1.6547891121041713,-1.7135588313488501,-1.8899959948212606,-1.7818645491300764,2.4938780297347884,0.9614385375106432,-1.2067275277676321,-1.2266040946122756,-1.3882020062760023,-1.2430256482210773,-1.136416991245725,-1.161425191519094,-1.3993938415871956,-1.4000376198126239,-1.522559662157841,-1.5465631836149576,0.6937419244594387,0.663280837638243,-0.48373017903284105,-0.5319367937661976,-0.5406749573602541,-0.5065368452480319,-0.4684610430897033,-0.4829092009254649,-0.5326487334279318,-0.516246352120605,-0.584724586164217,-0.5532370016781328,-0.054507940105532345,-0.2642576177736557,-0.01386521353167591,-0.0036260395367918373,-0.005246350704029754,0.17166826326600032,0.40396258916531413,0.7439866693836326,0.8472210172735115,1.0545735295930823,1.178782676881335,1.2870540497020164,0.38236447400850887,-1.6220353761940178,-0.2706316410472189,-0.23955058647059696,-0.23312502590562265,-0.17518493804732493,-0.22554963145411322,-0.2319692821088861,-0.2568008933528104,-0.2901603967610028,-0.15385351638996844,-0.16171595232531744,1.2123802451756216,0.11993221684179384,0.19873150105708226,0.17697911607576516,0.18288931072854647,0.2641732866235758,0.2349234559922446,0.308383080769427,0.4373615591597665,0.46054944766602884,0.49513006437408846,0.44670938955840883,-0.1671899894613564,-1.2514247920079218,1.0141222813560746,1.0815047021943567,-0.20024501984643914,-3.044934790932128,-0.0279495856600293
2014-12-24,-0.5974169847404104,-0.5923893592306784,-0.6793581300583263,-0.61954394871699,-0.4957327675828863,-0.49657336108720035,-0.5210040862857299,-0.5298086158264754,-0.5433064753916841,-0.5412130130285864,-0.3990476232871791,-0.5148902910388851,-0.8873557778309693,-0.883576581772636,-0.9004424421298495,-0.8627957877284625,-0.8034522100190963,-0.8267166817572998,-0.8293148228414872,-0.8123804901240881,-0.7051819524469968,-0.739176112386974,-0.3378935380004618,-0.04823603239418709,-0.7062896496982123,-0.7215961194666941,-0.7668268552566329,-0.7668609980037264,-0.7061029480242109,-0.7077952398195972,-0.7222107282346735,-0.7390517283645904,-0.806194084172855,-0.8561689439683187,0.23142808805084855,-1.0942117427347386,-0.47676893366282164,-0.47291274689606155,-0.486626177319364,-0.4821489348198408,-0.46104631276945635,-0.4637811664134775,-0.4756994445600712,-0.48320154122087555,-0.5045748930612596,-0.5442231072345715,0.13746454044269965,-0.09733299118549223,-0.8548449165782215,-0.8857108522881401,-1.0399355794220102,-0.9620070105467994,-0.8406142837165951,-0.9244409459179166,-0.9638091522471777,-1.0660350975413826,-1.410754753319072,-1.4716612223891483,0.1788576639248513,1.0198766733268907,-0.43587480982815546,-0.46224483041185255,-0.5834925687804694,-0.46358991896096324,-0.36624866742973833,-0.35850013017666754,-0.39583074426742865,-0.37780412354948306,-0.4457893625119326,-0.5179440758495057,-0.13313923536583783,1.2221780359319303,-0.38560631532380724,-0.1909562574180066,-0.35996149080426615,-0.6055968329472995,-0.694897654525197,-1.2916562153221813,-1.65711693941034,-1.6925810853655807,-1.874293727522037,-1.7855155012708683,2.486004060388676,0.9678844406056091,-1.178955619023958,-1.2132359858440862,-1.3100904081180638,-1.2992002421385238,-1.1500960930544764,-1.145314224198574,-1.3639677168913467,-1.4068661311744814,-1.4912532271440075,-1.5691265633609528,0.6550107806485878,0.5606849262216789,-0.4829195943854144,-0.49947340765058523,-0.5514460878449189,-0.5174400518615851,-0.4627057842225561,-0.48582923769731184,-0.5250320193695464,-0.5183865796076006,-0.5741041133126801,-0.5665245885443134,-0.12011637146396814,-0.274863138350556,0.057961047614620585,0.01541080967442011,-0.032466562317258,0.10520862487602219,0.36962618550739484,0.6684612766429379,0.8470893802041127,1.023151038276983,1.181123192074013,1.2530801670359049,0.3932023029086899,-1.657945942676079,-0.27411851966735534,-0.25408054230491217,-0.2412399326685803,-0.18693487656646954,-0.21312486309004341,-0.23142333676798363,-0.24623431485376393,-0.29306997911982685,-0.16935690274565898,-0.1544410168148639,1.0741407946173638,0.03715648543631876,0.19642513934268663,0.20106847984458542,0.16953590364600452,0.24502886465683157,0.2455871066768997,0.2753201693963987,0.43748048820372515,0.454986749232506,0.5086270849785823,0.4397104175324252,-0.2499299577639684,-1.284803673859813,1.009931693416586,1.074095183813052,-0.20589201462553022,-3.0277839645420594,-0.13565970760725293
2014-12-26,-0.58011219707717,-0.5821023256325656,-0.659659983404614,-0.6432087001632274,-0.5068855790505424,-0.4998545506174823,-0.5151327004883678,-0.5276616248278245,-0.533716992176657,-0.554446406226757,-0.3976678569744384,-0.5126567568947571,-0.8759294370837547,-0.8857705635008917,-0.8981298456947808,-0.8726678651677227,-0.8065436911364704,-0.8241025146788936,-0.8334693306444378,-0.8153822650765239,-0.7079938543091194,-0.7417934996225811,-0.3568199171583244,-0.04746007500319578,-0.705688167541277,-0.7106828402863564,-0.7424196615361047,-0.778423184427656,-0.7135791701108338,-0.7062417601794665,-0.7198729601715004,-0.735481520316526,-0.7978132357739031,-0.8572328560330129,0.22405439709320213,-1.1383506545946995,-0.47539148014943855,-0.47290932981777317,-0.4743741199770738,-0.4878944787627165,-0.46408481079337793,-0.46323044994481527,-0.47388813867148677,-0.4823180362910192,-0.5003512475238759,-0.5436208301714828,0.1146649788974188,-0.1527755334214048,-0.8310679772810512,-0.8722048417346557,-0.9764311645735113,-0.9983628413001816,-0.8543595646194734,-0.9117929306219101,-0.964138390799312,-1.0444421100041912,-1.3637354756719582,-1.4943888903575122,0.11223539118245864,1.0036256491859235,-0.4326133635003167,-0.43939803225531887,-0.5521415468600473,-0.5090834544329883,-0.36213853635077614,-0.3753091349442726,-0.3998029528454165,-0.3749177233407694,-0.4252271263041265,-0.5254123370635099,-0.3016871596396641,0.9053820743843545,-0.5254786356469048,-0.27916266343648644,-0.29285860094332933,-0.5590279102907215,-0.621010972579988,-1.1979205261600048,-1.6417759018348395,-1.6768122316048317,-1.8516958178091694,-1.7929201003204596,2.547675276894478,0.9470597812564687,-1.177718702367332,-1.1802067600081994,-1.2735651260533387,-1.3280195954756102,-1.1668633397128239,-1.1304248102223071,-1.3274928858807484,-1.4070540860649552,-1.47250667914346,-1.5782689190587453,0.6885018614221762,0.46005702278092475,-0.45645714622906924,-0.48474127233474534,-0.546552836247695,-0.5236233588779265,-0.4714569500808859,-0.48310530400182544,-0.5187799367756432,-0.5193142524472333,-0.5621680756051324,-0.5784025199880194,-0.19271021806321634,-0.27633996898357016,-0.007955404927310795,0.02243625986052363,-0.009352205592258024,0.0548464676822552,0.31691523706895247,0.5933973271317399,0.8586757727533262,0.9838156067972009,1.1737963358015269,1.2260021973496569,0.42527720753517634,-1.8486747524582574,-0.2826423929209302,-0.2715164893060904,-0.23994154758650696,-0.2038586222004833,-0.2052776436377919,-0.22724834029353919,-0.23681745526905626,-0.29504946832094814,-0.1867104766559092,-0.1467760048457733,0.9636528771461471,-0.09672332232876184,0.1541418412454346,0.1964060223409427,0.1855076258427702,0.2306212068880441,0.2523730662034975,0.24511454666054414,0.43855084959935825,0.43819369735771807,0.5179122693660716,0.4390980074801507,-0.2599609764814455,-1.4074317579696487,1.0059087289946778,1.066495677780944,-0.2115390094046213,-3.0113849909412793,-0.23519354251704822
2014-12-29,-0.5765781532689817,-0.5781309223658677,-0.6269237191716426,-0.6525934394893833,-0.5389562514380364,-0.49742121578831866,-0.5037123537513409,-0.5248283875841032,-0.5341698866864766,-0.5609402585769817,-0.41609937426987986,-0.49975055129159346,-0.8847034329293243,-0.8854899690791641,-0.8918040964378449,-0.8779136230159043,-0.8176063018808826,-0.8225628378677595,-0.8302940342261286,-0.81552699340722,-0.7203950714665027,-0.742893971067232,-0.3436414035604083,-0.045300664866525855,-0.7033483573689512,-0.7071620671717271,-0.7224354000424384,-0.7843868215789637,-0.7195637879854823,-0.7048450507793076,-0.7173215666100179,-0.7323554681362868,-0.7875241874861646,-0.8626541481666958,0.19269094748206228,-1.1596235085643645,-0.46967831070973964,-0.4735877876011259,-0.4666523116138371,-0.4905881691533798,-0.4661433857431481,-0.4629157175524285,-0.47219896057312827,-0.4809273157043616,-0.4957164621347011,-0.5451272305882547,0.10128193157460448,-0.19314608639332648,-0.8387232978775334,-0.848203333027271,-0.9166420686992809,-1.0225722246481463,-0.8824801878163342,-0.8938393687726952,-0.9668178328278425,-1.0264632751210196,-1.321001485533098,-1.5036746472120832,0.09393938041146736,0.967718112846571,-0.38845054025821313,-0.4456324159994606,-0.49432568308852,-0.547794649548583,-0.38442579152373546,-0.3757198277504452,-0.4074301244068553,-0.3682070272172744,-0.41425030037854477,-0.522267033580004,-0.4081694761882206,0.7139019434595612,-0.09461507954588023,-0.45899456307493935,-0.2416709442300096,-0.48090759953674966,-0.6093732827247265,-1.0710455829065557,-1.6130510669252087,-1.6630961911307836,-1.8259128778332958,-1.8052865798285287,2.4876490412724843,0.9444067327630615,-1.177718702367332,-1.165821956323294,-1.220950900623755,-1.3668909542038294,-1.1657737813052784,-1.1312130779424656,-1.286179519637575,-1.4019599148699537,-1.4608739956760775,-1.58080126807844,0.5998401883681983,0.30520251922245717,-0.4481146968609304,-0.4710610032731674,-0.5197116171729925,-0.537680200697489,-0.4844241241346486,-0.47750249404663053,-0.512894160896616,-0.5195558421169285,-0.55397660669656,-0.5847494838020881,-0.1999339062603916,-0.3113253419488448,-0.04386862641989181,0.02538245806065303,-0.004638062951821642,0.010233373135849672,0.2616058708749084,0.5265627151670953,0.8625598694473104,0.9546867377798127,1.1641798553882066,1.1953383597178526,0.43613790370500155,-2.138428059214006,-0.24041061086753238,-0.27752215691975163,-0.2494198223065104,-0.2187514830603174,-0.19850751071900963,-0.22390833540629793,-0.23350513854013963,-0.2908520272420541,-0.2031708620669631,-0.13907199478769272,1.0313986942880202,-0.14057911249928493,0.09417643667115097,0.17387081107333716,0.19388623420828816,0.20950313317215213,0.2551197641071208,0.23735904893106882,0.4154786150712829,0.4433365694943722,0.5200181874745743,0.4430349292447667,-0.2639278827627192,-1.4845780674326332,1.0032267527134058,1.0594661347012444,-0.2168234441428213,-2.995029274624262,-0.19343605944262549
2014-12-30,-0.6228613755892911,-0.5677301242382905,-0.5952847159221223,-0.6664221134657222,-0.5686864409581937,-0.4952236074857126,-0.49159512218527956,-0.5213545083401127,-0.53422585383609,-0.5658623084143202,-0.37500540756045064,-0.5118862589142376,-0.86404417898137,-0.8841634584784774,-0.8796798379289894,-0.8856873652095112,-0.8349630530801084,-0.8195934162016437,-0.8186585461369315,-0.8212474231563158,-0.7337280035321961,-0.7414241788934752,-0.3329717258851839,-0.046837675073107134,-0.7048896917876141,-0.7056924468166984,-0.7142761553167322,-0.7720018498160224,-0.7329208086557786,-0.7026958826744464,-0.7147729937381965,-0.7303218466083438,-0.7785276909511554,-0.8624644143629385,0.17260886323944197,-1.1794435248395831,-0.46966970527518603,-0.4700511477585346,-0.4656937712878325,-0.48658878100724184,-0.4704150669699329,-0.463100228154275,-0.469380354791586,-0.4798498852316283,-0.49248410115598845,-0.5438191814044286,0.08676695420760287,-0.21717924246136291,-0.858067205412887,-0.8400663906145922,-0.8774405342974072,-1.0315070965148967,-0.9069868309203057,-0.873741624423914,-0.9536226939387863,-1.0254194834044836,-1.274891772022628,-1.5115626780555491,0.21776728610080592,0.9570417405924722,-0.34428771701610955,-0.42167919253239033,-0.4590852068936512,-0.5700075738020591,-0.4167170360012329,-0.37967635941235917,-0.39756528532220753,-0.36539024938996495,-0.40524298821131527,-0.526770039923941,-0.5077037399617508,0.5421881263421839,-0.07037239337125038,-0.3138979580442628,-0.26086596255915745,-0.4119861410206072,-0.6096520230163739,-0.9437402163041344,-1.5708900828978574,-1.6476033268323926,-1.7967162833994839,-1.8244061667587221,2.346655316363151,0.9371738093223625,-1.1764817857107068,-1.165208598042335,-1.202767570527032,-1.340455900372274,-1.2137572714420557,-1.1174979852913116,-1.2448022798530904,-1.4024978330593958,-1.447090820249225,-1.578860838572736,0.58828581638047,0.18068035982214367,-0.4265157568882575,-0.45360271888575093,-0.4976579713157163,-0.5489966186553334,-0.4953854469850106,-0.47317028355066204,-0.5023901794005847,-0.5225550966406567,-0.5460857470874785,-0.5919890691616727,-0.14298892691410953,-0.3068394062086987,-0.11524038132064819,-0.02538236740909827,0.032162410837746985,-0.019432004451304788,0.19460355517993405,0.4598050360439556,0.8522901372515589,0.9338148849548679,1.1444380501882645,1.180535118721641,0.5294388821993797,-2.2191583412404015,-0.26675717433813967,-0.26066738393535305,-0.2603262096048696,-0.2319520283480922,-0.18623661883868214,-0.22599583364351994,-0.22978220322046125,-0.28188476025101883,-0.22084343559144634,-0.13831134101243314,0.9039922774977136,-0.18549542049136591,0.09802037286181012,0.12219524040796527,0.20933429338220907,0.18029308728474905,0.26190572363372,0.22797081483749274,0.3941903162025956,0.44900422450211297,0.5147533922033176,0.44688436385905805,-0.2928677101011875,-1.4536469877722875,0.9992037882914969,1.0516766410183336,-0.22210787888102126,-2.9776216510258005,-0.04868233242602206
